鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
三民區,民享里,733,622793,850,597,320,1055,908.32,106.91
三民區,安宜里,960,821161,855,627,370,1065,815.50,95.34
三民區,同德里,936,854383,913,623,354,1104,1071.74,117.41
三民區,精華里,498,474881,954,631,384,1165,982.16,103.00
三民區,長明里,318,264381,831,559,321,1001,1196.90,143.96
三民區,裕民里,392,365180,932,702,400,1130,804.13,86.32
三民區,寶龍里,1250,1214517,972,651,365,1193,1142.40,117.58
三民區,港新里,516,496456,962,650,354,1188,1056.17,109.77
三民區,博惠里,1342,1151240,858,621,355,1046,892.53,104.04
三民區,立業里,253,176602,698,548,314,891,646.40,92.60
三民區,十美里,609,523349,859,613,333,1036,878.62,102.24
三民區,德行里,354,327309,925,617,352,1158,933.08,100.92
三民區,安邦里,1196,1049910,878,615,356,1061,883.24,100.61
三民區,千秋里,527,320062,607,482,308,788,559.18,92.07
三民區,灣勝里,531,365353,688,527,319,884,598.71,87.02
三民區,灣利里,960,694742,724,545,344,899,621.05,85.82
三民區,達明里,509,475815,935,582,342,1093,1202.05,128.59
三民區,達勇里,333,330999,994,632,372,1216,1421.56,143.02
三民區,達仁里,527,472035,896,643,352,1109,909.29,101.52
三民區,灣愛里,756,522462,691,541,327,856,646.93,93.61
三民區,安和里,796,775530,974,618,360,1068,1711.69,175.69
三民區,德智里,748,718340,960,633,370,1204,1148.11,119.55
三民區,寶興里,2153,1894021,880,622,363,1076,1541.86,175.27
三民區,安康里,592,360787,609,525,302,781,455.34,74.72
三民區,安寧里,373,230269,617,496,306,806,470.48,76.21
三民區,鼎盛里,2280,1885222,827,633,392,1050,712.42,86.16
三民區,鼎泰里,7073,7954284,1125,778,436,1405,1290.61,114.76
三民區,本武里,497,437268,880,676,390,1151,758.09,86.16
三民區,本文里,617,488167,791,602,357,1005,688.69,87.04
三民區,寶盛里,1701,1590486,935,680,396,1179,924.82,98.91
三民區,寶華里,1101,1051641,955,673,385,1221,941.45,98.56
三民區,寶民里,1058,1013736,958,686,392,1202,933.37,97.41
三民區,寶中里,921,728729,791,590,360,941,814.95,103.00
三民區,寶玉里,2618,2242208,856,641,377,1091,753.03,87.92
三民區,灣成里,620,515658,832,652,351,1073,826.23,99.34
三民區,安吉里,1501,1338275,892,615,354,1083,1494.47,167.62
三民區,安泰里,1290,1152668,894,635,354,1122,900.59,100.79
三民區,德仁里,662,671883,1015,608,374,1113,2308.78,227.48
三民區,寶國里,2528,2369435,937,678,388,1179,1107.02,118.11
三民區,正順里,1288,1186987,922,641,365,1174,917.62,99.57
三民區,安發里,1541,1417064,920,623,378,1081,1072.88,116.67
三民區,鼎中里,1098,891262,812,574,341,1021,762.52,93.94
三民區,寶業里,1804,1817006,1007,691,377,1252,1327.49,131.80
三民區,寶慶里,901,739222,820,632,350,1039,720.65,87.84
三民區,寶德里,1628,1318431,810,588,364,965,812.10,100.28
三民區,寶泰里,1268,1117844,882,598,359,1070,924.83,104.91
三民區,寶安里,2326,2172383,934,656,366,1150,1077.14,115.33
三民區,本元里,1722,1598313,928,648,386,1182,1000.85,107.83
三民區,本安里,1599,1661157,1039,695,410,1335,1190.93,114.64
三民區,本上里,1653,1880158,1137,737,410,1480,1275.43,112.13
三民區,本揚里,2540,2632918,1037,718,398,1269,1412.45,136.26
三民區,鼎力里,1170,998908,854,636,373,1068,816.30,95.61
三民區,鼎強里,1226,961957,785,610,371,987,654.97,83.47
三民區,本和里,2472,2395895,969,667,387,1188,2397.81,247.40
三民區,其他,11,5715,520,508,356,690,295.65,56.91
三民區,合計,93810,84925213,905,637,370,1114,1132.74,125.12
新興區,大明里,319,250519,785,528,264,914,939.71,119.66
新興區,明莊里,177,167960,949,570,298,1069,1252.99,132.04
新興區,仁聲里,311,265654,854,584,324,1042,854.87,100.08
新興區,漢民里,248,223605,902,592,334,941,1150.24,127.57
新興區,華聲里,347,370062,1066,580,316,1108,2145.69,201.20
新興區,玉衡里,259,205751,794,591,311,868,938.41,118.13
新興區,榮治里,234,491963,2102,906,439,1916,4182.69,198.95
新興區,浩然里,671,650144,969,621,334,1151,1140.32,117.69
新興區,振成里,445,580243,1304,642,339,1362,4037.55,309.65
新興區,德生里,1160,1521442,1312,729,390,1526,2404.55,183.33
新興區,成功里,411,504826,1228,698,344,1404,1806.21,147.05
新興區,愛平里,326,338972,1040,687,357,1324,1060.29,101.97
新興區,新江里,387,474269,1226,560,271,1051,7577.37,618.31
新興區,黎明里,274,265805,970,546,305,990,2747.87,283.26
新興區,秋山里,247,175747,712,556,301,915,673.17,94.61
新興區,長驛里,276,214972,779,585,363,1025,772.90,99.23
新興區,建興里,294,219549,747,538,320,918,736.00,98.56
新興區,德望里,718,728202,1014,652,316,1257,1292.15,127.40
新興區,中東里,799,797612,998,612,366,1076,1880.84,188.41
新興區,東坡里,353,311040,881,599,336,1020,1159.00,131.54
新興區,蕉園里,263,272305,1035,629,333,1294,1115.82,107.77
新興區,德政里,230,204126,888,564,312,1082,1074.72,121.09
新興區,南港里,631,562434,891,583,315,1035,1641.89,184.21
