鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
六腳鄉,永賢村,73,51647,707,506,348,889,561.63,79.38
六腳鄉,魚寮村,104,68522,659,530,316,906,484.64,73.56
六腳鄉,潭墘村,165,114470,694,514,336,929,561.11,80.88
六腳鄉,正義村,251,162774,649,575,327,850,460.76,71.05
六腳鄉,溪厝村,100,65027,650,575,334,768,518.53,79.74
六腳鄉,六南村,98,72589,741,567,333,982,599.53,80.94
六腳鄉,六腳村,152,106935,704,557,315,957,536.31,76.23
六腳鄉,崩山村,92,70296,764,575,383,1011,573.26,75.03
六腳鄉,古林村,95,119836,1261,609,351,953,4110.79,325.88
六腳鄉,更寮村,93,78046,839,541,345,1004,837.18,99.76
六腳鄉,其他,0,0,0,0,0,0,0.00,0.00
六腳鄉,合計,3963,2789692,704,544,333,886,849.37,120.66
東石鄉,東石村,250,153762,615,519,331,799,456.53,74.23
東石鄉,猿樹村,138,93180,675,514,346,907,525.10,77.77
東石鄉,??港村,196,117953,602,488,288,754,462.01,76.77
東石鄉,型厝村,198,123203,622,498,327,793,479.80,77.11
東石鄉,三家村,205,139440,680,551,363,820,522.43,76.81
東石鄉,永屯村,117,66389,567,495,305,786,416.08,73.33
東石鄉,海埔村,49,29544,603,485,315,746,522.57,86.67
東石鄉,龍港村,126,81446,646,557,298,825,563.35,87.15
東石鄉,副瀨村,132,102605,777,591,401,862,731.41,94.09
東石鄉,下揖村,94,56928,606,502,326,725,485.17,80.11
東石鄉,頂揖村,52,30562,588,465,279,674,540.48,91.96
東石鄉,溪下村,134,78195,584,443,278,720,460.48,78.91
東石鄉,港口村,43,20944,487,408,295,571,365.62,75.06
東石鄉,鰲鼓村,209,136499,653,506,319,794,598.41,91.63
東石鄉,港墘村,213,186108,874,615,364,979,1100.21,125.92
東石鄉,蔦松村,158,99902,632,525,331,786,475.38,75.18
東石鄉,圍潭村,85,47040,553,533,285,697,360.74,65.18
東石鄉,洲仔村,139,84199,606,493,241,761,659.85,108.93
東石鄉,東崙村,135,94747,702,557,335,847,666.07,94.90
東石鄉,西崙村,202,138826,687,539,362,863,518.90,75.50
東石鄉,??仔村,149,87254,586,472,295,747,422.77,72.19
東石鄉,網寮村,169,109226,646,538,351,860,464.24,71.83
東石鄉,掌潭村,110,73943,672,553,371,835,519.01,77.21
東石鄉,其他,0,0,0,0,0,0,0.00,0.00
東石鄉,合計,3303,2151894,651,522,325,809,579.40,88.93
義竹鄉,岸腳村,149,99869,670,523,317,825,558.13,83.27
義竹鄉,義竹村,388,289141,745,575,367,918,657.70,88.26
義竹鄉,六桂村,273,194671,713,560,363,956,528.63,74.13
義竹鄉,仁里村,204,162076,794,585,372,958,735.09,92.52
義竹鄉,傳芳村,148,92098,622,500,332,825,456.89,73.42
義竹鄉,頭竹村,240,204101,850,598,383,976,769.50,90.48
義竹鄉,五厝村,83,61462,741,609,431,820,669.62,90.43
義竹鄉,中平村,63,51670,820,703,390,1169,553.93,67.54
義竹鄉,埤前村,144,107349,745,595,374,974,535.37,71.82
義竹鄉,平溪村,81,56156,693,513,354,776,545.18,78.64
義竹鄉,後鎮村,94,57663,613,497,308,755,477.02,77.76
義竹鄉,北華村,126,74651,592,474,322,722,445.87,75.26
義竹鄉,新店村,262,192569,735,579,392,962,536.81,73.04
義竹鄉,東過村,159,99602,626,510,346,825,419.58,66.98
義竹鄉,西過村,147,87840,598,422,278,650,722.75,120.95
義竹鄉,官和村,142,97001,683,482,333,808,613.97,89.88
義竹鄉,官順村,83,51436,620,515,336,737,506.91,81.80
義竹鄉,新富村,112,77212,689,589,352,900,474.39,68.81
義竹鄉,東光村,147,103483,704,546,333,929,540.35,76.76
義竹鄉,東榮村,63,45350,720,511,330,891,661.07,91.84
義竹鄉,龍蛟村,98,59346,606,554,279,782,508.85,84.03
義竹鄉,溪洲村,104,66172,636,574,337,858,431.89,67.88
義竹鄉,其他,0,0,0,0,0,0,0.00,0.00
義竹鄉,合計,3310,2330920,704,550,343,882,588.94,83.63
鹿草鄉,後寮村,85,62723,738,558,387,891,592.27,80.26
鹿草鄉,鹿東村,116,83833,723,561,372,922,543.13,75.15
鹿草鄉,鹿草村,287,190239,663,535,348,804,559.28,84.37
鹿草鄉,西井村,322,236924,736,534,312,968,637.09,86.59
鹿草鄉,豐稠村,132,96568,732,596,355,927,573.12,78.34
鹿草鄉,重寮村,173,122669,709,525,369,909,527.71,74.42
鹿草鄉,施家村,92,56206,611,503,339,737,460.83,75.43
鹿草鄉,下潭村,121,85338,705,620,354,928,480.01,68.06
鹿草鄉,光潭村,185,128996,697,566,357,913,489.44,70.19
鹿草鄉,碧潭村,146,97789,670,469,336,851,578.39,86.35
鹿草鄉,松竹村,189,128818,682,581,318,823,593.22,87.04
鹿草鄉,竹山村,174,119442,686,509,293,767,686.17,99.96
鹿草鄉,後堀村,303,219604,725,555,339,958,563.85,77.80
鹿草鄉,三角村,328,227374,693,555,334,941,518.87,74.85
鹿草鄉,下麻村,122,74404,610,453,303,833,451.86,74.09
鹿草鄉,其他,0,0,0,0,0,0,0.00,0.00
鹿草鄉,合計,2775,1930928,696,540,339,891,561.07,80.63
太保市,太保里,625,523923,838,636,354,1038,833.90,99.48
太保市,後庄里,107,75972,710,514,355,798,842.10,118.60
太保市,前潭里,323,229917,712,508,319,813,864.70,121.48
太保市,後潭里,378,271956,719,546,324,899,604.49,84.02
太保市,春珠里,208,148044,712,587,353,919,598.18,84.04
太保市,崙頂里,203,159324,785,549,333,1020,704.97,89.82
太保市,安仁里,758,781265,1031,839,452,1432,831.83,80.71
太保市,東勢里,468,527697,1128,860,437,1444,1083.60,96.10
太保市,新埤里,270,203468,754,589,347,945,588.68,78.12
太保市,舊埤里,544,403215,741,609,346,1001,584.55,78.87
太保市,田尾里,155,127940,825,652,362,1072,706.15,85.55
太保市,港尾里,106,68425,646,559,327,942,460.80,71.38
太保市,過溝里,892,733192,822,656,380,1062,804.54,97.88
太保市,麻寮里,1145,925366,808,657,415,1056,611.98,75.72
太保市,南新里,418,342645,820,567,331,869,1317.29,160.70
太保市,北新里,709,538207,759,616,363,993,590.69,77.81
太保市,埤鄉里,148,102907,695,599,311,898,521.63,75.02
太保市,梅埔里,220,163497,743,526,317,850,986.95,132.80
太保市,其他,2,429,215,215,189,240,71.37,33.25
太保市,合計,7679,6327388,824,630,366,1055,794.43,96.41
水上鄉,水頭村,668,513375,769,597,348,1010,622.81,81.04
水上鄉,水上村,972,724532,745,574,337,978,600.16,80.51
