鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
中壢區,普強里,1285,1235406,961,661,389,1178,1283.63,133.52
中壢區,明德里,1685,1542276,915,647,388,1109,872.98,95.38
中壢區,至善里,1206,1063844,882,700,402,1108,738.39,83.71
中壢區,五福里,1048,845737,807,578,351,1008,757.29,93.84
中壢區,龍德里,1352,1309768,969,764,432,1292,796.02,82.17
中壢區,正義里,1492,1331275,892,644,386,1108,880.29,98.66
中壢區,龍安里,592,464887,785,624,389,927,672.68,85.66
中壢區,中山里,1680,1536061,914,692,424,1142,803.58,87.89
中壢區,德義里,979,829280,847,612,364,1010,802.62,94.75
中壢區,仁義里,1312,1264546,964,691,405,1229,912.57,94.68
中壢區,華勛里,869,611600,704,559,365,896,543.53,77.23
中壢區,仁福里,1529,1242636,813,628,398,993,831.53,102.32
中壢區,幸福里,2000,1684052,842,613,382,1050,798.03,94.77
中壢區,永福里,1961,1729661,882,638,381,1096,830.32,94.14
中壢區,仁和里,1157,896092,774,652,423,993,522.71,67.49
中壢區,華愛里,1087,946974,871,632,397,1117,831.30,95.42
中壢區,莊敬里,1104,979428,887,663,392,1101,833.46,93.95
中壢區,自治里,1048,950323,907,659,399,1161,877.93,96.82
中壢區,健行里,1562,1515005,970,722,409,1268,882.37,90.97
中壢區,興平里,806,697235,865,640,361,1118,814.83,94.19
中壢區,中興里,1073,971373,905,685,430,1121,786.49,86.88
中壢區,龍慈里,1518,1408173,928,721,440,1166,818.91,88.28
中壢區,自信里,1852,1811252,978,748,427,1315,797.92,81.59
中壢區,林森里,1292,1241847,961,670,390,1191,967.82,100.69
中壢區,金華里,1626,2584698,1590,985,484,1975,2017.51,126.92
中壢區,其他,8,3982,498,497,359,540,257.11,51.65
中壢區,合計,107858,99117002,919,663,399,1138,1055.79,114.89
楊梅區,楊梅里,1306,1154882,884,663,378,1167,776.04,87.76
楊梅區,楊江里,374,332200,888,638,359,1067,914.70,102.98
楊梅區,紅梅里,869,751946,865,607,380,983,2269.54,262.28
楊梅區,水美里,1368,1089048,796,620,359,1033,736.08,92.46
楊梅區,上田里,861,617471,717,571,349,912,551.65,76.92
楊梅區,東流里,870,600251,690,564,354,915,504.24,73.08
楊梅區,大平里,1036,814355,786,584,357,925,1009.02,128.37
楊梅區,永寧里,2176,1971697,906,699,418,1160,758.39,83.70
楊梅區,瑞原里,1267,880640,695,554,359,876,537.91,77.39
楊梅區,員本里,807,638360,791,608,395,1023,737.40,93.22
楊梅區,富岡里,612,476435,778,619,393,995,609.23,78.26
楊梅區,豐野里,1218,951591,781,638,389,1017,573.27,73.38
楊梅區,上湖里,1711,1320279,772,598,384,984,627.98,81.38
楊梅區,三湖里,858,660968,770,569,378,926,803.40,104.29
楊梅區,梅溪里,1267,1113624,879,663,387,1097,783.08,89.09
楊梅區,瑞塘里,1565,1230112,786,603,382,1025,685.62,87.23
楊梅區,埔心里,477,369968,776,591,351,984,629.75,81.19
楊梅區,高山里,1301,1069466,822,654,415,1085,612.54,74.52
楊梅區,高榮里,1042,919259,882,614,392,977,1579.42,179.03
楊梅區,金龍里,354,263115,743,625,380,947,638.51,85.91
楊梅區,四維里,1522,1617720,1063,821,453,1381,966.01,90.88
楊梅區,梅新里,700,590371,843,625,363,1067,805.74,95.54
楊梅區,仁美里,1338,1034525,773,596,375,960,708.54,91.64
楊梅區,光華里,1044,816002,782,573,363,964,733.46,93.84
楊梅區,大同里,1160,948433,818,604,378,1018,733.60,89.72
楊梅區,中山里,1072,933174,870,641,397,1105,786.94,90.40
楊梅區,楊明里,1919,1794025,935,725,428,1169,839.67,89.82
楊梅區,金溪里,1370,1984456,1449,856,464,1653,2494.05,172.18
楊梅區,裕成里,1111,1064631,958,660,405,1188,1049.25,109.50
楊梅區,秀才里,1135,793790,699,564,377,864,514.34,73.54
楊梅區,青山里,1170,875558,748,600,382,942,712.63,95.23
楊梅區,新榮里,1187,1089220,918,660,399,1105,852.50,92.90
楊梅區,雙榮里,1098,1022233,931,721,421,1182,776.23,83.38
楊梅區,瑞坪里,1843,1557728,845,654,410,1086,699.96,82.82
楊梅區,永平里,610,467225,766,554,356,953,719.59,93.95
楊梅區,瑞溪里,1186,1011647,853,689,415,1101,640.23,75.06
楊梅區,高上里,862,621567,721,557,352,906,596.79,82.76
楊梅區,富豐里,860,642777,747,592,396,953,556.60,74.47
楊梅區,裕新里,698,562188,805,591,365,994,733.07,91.02
楊梅區,三民里,1093,955595,874,681,405,1128,726.72,83.12
楊梅區,頭湖里,880,683909,777,618,402,950,635.84,81.81
楊梅區,其他,2,766,383,383,374,391,23.90,6.24
楊梅區,合計,45199,38293205,847,632,389,1054,928.69,109.62
蘆竹區,新興里,976,798646,818,569,357,964,939.10,114.76
蘆竹區,中福里,1188,951267,801,618,392,1006,671.00,83.80
蘆竹區,新莊里,1540,1406095,913,657,397,1123,1526.80,167.22
蘆竹區,大竹里,1522,1474303,969,700,415,1197,1138.39,117.52
蘆竹區,蘆竹里,1288,1166634,906,656,395,1154,858.25,94.75
蘆竹區,南崁里,1278,1496522,1171,704,402,1256,1897.75,162.06
蘆竹區,錦興里,1399,1335508,955,663,403,1164,986.54,103.34
蘆竹區,五福里,984,1077513,1095,733,420,1274,1823.03,166.48
蘆竹區,內厝里,780,689401,884,597,375,1017,1363.75,154.30
蘆竹區,山鼻里,613,472358,771,554,356,909,898.94,116.66
蘆竹區,坑子里,514,387903,755,572,374,910,642.88,85.19
蘆竹區,外社里,463,366481,792,591,376,974,798.95,100.94
蘆竹區,山腳里,1208,888485,736,563,367,910,620.87,84.41
蘆竹區,坑口里,731,587018,803,569,385,953,882.99,109.96
蘆竹區,海湖里,1653,1145304,693,552,369,870,564.90,81.53
蘆竹區,富竹里,436,365134,837,637,358,1056,755.54,90.22
蘆竹區,上竹里,1184,1062870,898,638,389,1074,888.86,99.02
蘆竹區,宏竹里,937,745016,795,626,417,998,877.27,110.33
蘆竹區,南榮里,1206,1479536,1227,712,395,1214,2860.69,233.18
蘆竹區,南興里,2052,2391612,1166,860,462,1528,1073.55,92.11
蘆竹區,長興里,913,680787,746,548,367,889,723.77,97.06
蘆竹區,錦中里,1155,1179008,1021,682,392,1243,1162.56,113.89
蘆竹區,瓦窯里,1021,915621,897,669,387,1168,839.44,93.60
蘆竹區,營盤里,1692,1852284,1095,789,447,1409,1093.96,99.93
蘆竹區,羊稠里,1718,2505806,1459,958,530,1755,2044.74,140.19
蘆竹區,順興里,1284,1506578,1173,911,522,1437,1104.49,94.13
蘆竹區,福昌里,1782,1967197,1104,861,496,1446,949.41,86.00
蘆竹區,福興里,2718,2846959,1047,813,487,1337,1020.88,97.46
蘆竹區,蘆興里,552,593468,1075,715,412,1366,1090.90,101.47
蘆竹區,長壽里,1899,2087100,1099,866,478,1442,1003.43,91.30
蘆竹區,吉祥里,1304,2064295,1583,1149,552,1975,1965.09,124.13
蘆竹區,中山里,1037,1043696,1006,792,453,1293,857.80,85.23
蘆竹區,福祿里,1121,1127154,1005,826,452,1313,799.48,79.51
蘆竹區,興榮里,998,1052117,1054,797,459,1400,982.95,93.24
蘆竹區,中興里,1545,1496409,969,777,466,1210,805.33,83.15
蘆竹區,上興里,1184,1274017,1076,757,437,1303,1658.52,154.13
蘆竹區,營福里,1099,1049257,955,763,455,1251,744.60,77.99
蘆竹區,其他,0,0,0,0,0,0,0.00,0.00
蘆竹區,合計,44974,45529357,1012,719,421,1238,1245.92,123.07
大園區,大園里,1833,1406672,767,585,360,943,733.85,95.63
大園區,田心里,1940,1552963,800,605,397,995,752.07,93.95
大園區,溪海里,1303,968333,743,590,386,923,678.24,91.26
大園區,和平里,443,328973,743,557,343,973,648.48,87.33
大園區,橫峰里,2862,2802511,979,667,406,1168,1146.50,117.08
大園區,五權里,1498,1192603,796,601,387,982,671.80,84.38
大園區,埔心里,1843,1396750,758,575,370,943,706.07,93.16
大園區,大海里,426,341268,801,599,398,992,691.46,86.31
大園區,三石里,948,767094,809,610,387,1010,688.62,85.10
大園區,?林里,2185,1653599,757,610,391,976,557.15,73.62
大園區,竹圍里,1003,741866,740,563,377,931,616.46,83.34
大園區,海口里,550,441913,803,625,392,950,721.88,89.84
大園區,沙崙里,771,558513,724,556,347,926,645.20,89.07
大園區,後厝里,734,587837,801,600,396,958,716.21,89.43
大園區,圳頭里,778,601722,773,571,361,933,906.09,117.15
大園區,內海里,682,478653,702,558,375,856,580.02,82.64
大園區,北港里,778,532874,685,544,374,857,508.75,74.28
大園區,南港里,1662,1264277,761,618,400,988,598.70,78.70
大園區,其他,0,0,0,0,0,0,0.00,0.00
大園區,合計,22239,17618421,792,600,383,977,756.11,95.44
龜山區,龜山里,2269,1893394,834,620,386,1031,953.43,114.26
龜山區,新路里,1767,1361991,771,584,365,940,718.98,93.28
龜山區,山頂里,1760,1407612,800,626,407,1006,641.17,80.17
龜山區,兔坑里,1212,783130,646,539,338,802,529.58,81.96
龜山區,舊路里,693,566592,818,555,355,948,2280.47,278.92
龜山區,嶺頂里,1197,858408,717,527,351,853,750.83,104.70
龜山區,龍壽里,497,331042,666,511,299,812,735.40,110.41
龜山區,楓樹里,1964,1768860,901,654,390,1182,825.14,91.62
龜山區,大崗里,1178,960413,815,596,386,998,783.23,96.07
龜山區,公西里,346,259787,751,565,330,956,642.41,85.56
龜山區,樂善里,1175,890031,757,591,374,956,625.82,82.62
龜山區,南上里,634,490474,774,599,371,989,627.88,81.16
龜山區,大坑里,557,383327,688,520,341,878,560.08,81.38
龜山區,陸光里,1019,814260,799,594,358,1029,696.69,87.19
龜山區,精忠里,1969,1753404,891,657,402,1123,868.45,97.52
龜山區,山福里,1012,735051,726,560,354,921,635.73,87.53
龜山區,山德里,1597,1230332,770,578,352,963,714.98,92.81
龜山區,中興里,1507,1188290,789,591,370,989,717.33,90.97
龜山區,大同里,1851,1617611,874,619,380,1097,1411.98,161.57
龜山區,文化里,2142,2749112,1283,872,489,1571,1651.32,128.66
龜山區,南美里,830,714058,860,669,391,1145,707.75,82.27
龜山區,幸福里,1399,837192,598,504,346,751,452.43,75.60
龜山區,福源里,623,445972,716,573,384,888,567.67,79.30
龜山區,龍華里,1028,697233,678,532,333,874,548.16,80.82
龜山區,迴龍里,1775,1350754,761,568,358,933,742.63,97.59
龜山區,新嶺里,1144,779132,681,532,355,835,595.03,87.37
龜山區,大湖里,1944,2177435,1120,837,465,1435,1032.18,92.15
龜山區,大華里,2939,3170310,1079,801,449,1407,984.30,91.25
龜山區,長庚里,1674,2725492,1628,1173,830,1875,1456.58,89.46
龜山區,新興里,624,510724,818,651,407,985,684.97,83.69
龜山區,其他,8,3591,449,390,333,544,245.71,54.73
龜山區,合計,40334,35455014,879,637,387,1076,977.74,111.23
八德區,興仁里,1696,1399577,825,603,371,990,828.74,100.43
八德區,福興里,2063,1777393,862,691,421,1090,685.76,79.60
八德區,瑞豐里,912,766007,840,674,418,1058,671.61,79.96
八德區,廣興里,1005,713699,710,565,360,892,534.27,75.23
八德區,竹園里,999,759055,760,567,368,930,856.89,112.78
八德區,霄裡里,565,384049,680,554,369,879,525.93,77.37
八德區,茄苳里,907,682720,753,575,375,936,636.96,84.62
八德區,白鷺里,947,721312,762,566,360,921,705.64,92.64
八德區,大湳里,1262,1079373,855,631,379,1057,1010.89,118.19
八德區,大安里,1043,824814,791,577,363,969,942.27,119.15
八德區,大興里,1143,997504,873,613,375,1077,938.58,107.55
八德區,大福里,1847,1713437,928,675,400,1166,1264.79,136.34
八德區,大同里,405,291580,720,533,304,840,812.64,112.87
八德區,大忠里,527,378354,718,549,342,894,666.06,92.77
八德區,大勇里,1381,1238452,897,608,381,1078,900.07,100.37
八德區,大義里,1129,1001789,887,626,384,1096,871.04,98.16
八德區,大成里,961,749227,780,580,379,954,702.43,90.10
八德區,瑞發里,993,697980,703,538,347,861,652.05,92.77
八德區,瑞祥里,1052,754048,717,620,388,930,451.75,63.03
八德區,瑞德里,998,691280,693,546,353,902,519.21,74.96
八德區,廣隆里,1394,1197190,859,632,382,1074,751.25,87.48
八德區,高明里,1202,851282,708,573,376,896,537.20,75.85
八德區,大和里,2258,1860230,824,647,400,1053,696.90,84.59
八德區,大信里,889,592519,667,536,354,845,503.06,75.48
八德區,大華里,839,653977,779,593,368,969,643.38,82.54
八德區,大仁里,1391,1032365,742,564,373,910,727.91,98.08
八德區,大智里,1265,1219898,964,693,400,1275,863.37,89.53
八德區,瑞泰里,1375,1045454,760,583,382,917,711.72,93.61
八德區,大昌里,885,602121,680,535,372,853,508.63,74.76
八德區,大正里,1460,1285743,881,663,400,1093,772.89,87.76
八德區,大強里,997,719520,722,568,372,913,586.14,81.22
八德區,大發里,692,495846,717,568,359,907,588.87,82.18
八德區,大明里,1207,973710,807,579,374,1005,726.41,90.04
八德區,大竹里,473,340714,720,570,368,857,821.60,114.06
八德區,大慶里,413,294014,712,592,379,877,563.58,79.17
八德區,大千里,677,516605,763,614,382,970,623.87,81.76
八德區,大榮里,599,461632,771,578,384,891,664.02,86.16
八德區,茄明里,1439,1100667,765,594,378,987,609.90,79.74
八德區,高城里,1045,786682,753,610,396,966,560.06,74.40
八德區,瑞興里,888,672876,758,573,382,926,644.23,85.02
八德區,大愛里,776,702006,905,687,398,1127,1078.42,119.21
八德區,大宏里,1108,1066294,962,661,409,1192,959.08,99.66
八德區,大漢里,1287,1030186,800,618,387,1021,910.99,113.81
八德區,廣德里,905,852946,942,681,406,1128,1204.59,127.81
八德區,龍友里,581,412443,710,571,376,888,532.85,75.06
八德區,陸光里,1113,749109,673,552,362,842,481.08,71.48
八德區,永豐里,918,715588,780,585,364,948,732.35,93.95
八德區,大順里,805,550005,683,550,361,884,562.96,82.40
八德區,其他,3,533,178,0,0,267,307.96,173.21
八德區,合計,50719,40403805,797,601,379,986,770.26,96.69
龍潭區,黃唐里,1356,1036339,764,587,370,941,689.40,90.20
龍潭區,烏林里,1212,842213,695,536,352,873,582.25,83.79
龍潭區,八德里,1187,822176,693,549,356,869,557.22,80.45
龍潭區,上林里,1321,1068121,809,631,387,1031,671.52,83.05
龍潭區,龍潭里,581,467345,804,564,348,952,954.19,118.62
龍潭區,九龍里,1077,850898,790,576,371,988,745.56,94.37
龍潭區,佳安里,1120,1137226,1015,833,447,1367,766.08,75.45
龍潭區,三坑里,388,288019,742,545,343,878,813.05,109.53
龍潭區,大平里,625,647900,1037,706,377,1248,1286.45,124.10
龍潭區,三林里,968,1049535,1084,715,429,1403,1123.28,103.60
龍潭區,高平里,963,720027,748,577,370,935,666.44,89.13
龍潭區,高原里,1452,1218784,839,583,364,1005,917.73,109.33
龍潭區,三和里,784,1128644,1440,836,430,1860,1934.38,134.37
龍潭區,三水里,166,139744,842,592,405,1001,977.28,116.09
龍潭區,中興里,1383,1239086,896,593,385,987,2032.20,226.82
龍潭區,中正里,1686,1751881,1039,722,431,1320,1124.51,108.22
龍潭區,中山里,1611,1500680,932,680,383,1159,942.89,101.22
龍潭區,凌雲里,1038,693561,668,539,357,841,519.37,77.73
龍潭區,永興里,864,639094,740,556,353,908,705.81,95.42
龍潭區,烏樹林里,713,505685,709,581,382,903,521.26,73.50
龍潭區,百年里,1406,1538358,1094,779,449,1357,1216.89,111.22
龍潭區,龍祥里,1086,885193,815,642,396,1007,742.54,91.10
龍潭區,聖德里,972,631231,649,526,362,826,477.20,73.48
龍潭區,龍星里,1376,1326092,964,707,410,1212,1000.14,103.78
龍潭區,上華里,1037,971558,937,665,389,1161,1068.00,113.99
龍潭區,武漢里,796,593912,746,585,380,899,669.55,89.74
龍潭區,東興里,1229,1144145,931,759,445,1246,686.53,73.74
龍潭區,北興里,639,393727,616,519,351,782,411.58,66.80
龍潭區,建林里,1318,1406791,1067,758,436,1309,1615.74,151.38
龍潭區,富林里,1179,1093746,928,714,416,1209,760.35,81.96
龍潭區,其他,3,1112,371,300,271,435,175.12,47.26
龍潭區,合計,31536,27732820,879,634,387,1077,1018.06,115.77
平鎮區,忠貞里,171,165688,969,726,449,1276,796.52,82.21
平鎮區,東社里,954,672783,705,560,363,921,534.42,75.78
平鎮區,東勢里,1680,1276486,760,588,379,968,603.16,79.38
平鎮區,山峰里,715,496935,695,557,360,892,538.13,77.43
平鎮區,平鎮里,1456,1167385,802,622,399,980,763.08,95.17
平鎮區,北勢里,811,736736,908,666,400,1151,850.07,93.58
平鎮區,南勢里,1906,1605880,843,641,396,1042,837.59,99.41
