statistic_yyy,site_id,village,household_single_total,home_group_02,home_group_03,home_group_04,home_group_05,home_group_06,home_group_07,home_group_08,home_group_09,home_group_10up,household_business_total
統計年,區域別,村里,1人家戶,2人家戶,3人家戶,4人家戶,5人家戶,6人家戶,7人家戶,8人家戶,9人家戶,10人以上家戶,共同事業戶
106,高雄市前鎮區,西山里,703,436,278,224,71,20,10,1,0,0,0
106,高雄市前鎮區,民權里,619,419,415,279,95,44,18,6,2,1,0
106,高雄市前鎮區,建隆里,362,129,103,75,36,4,2,1,1,0,0
106,高雄市前鎮區,振興里,606,266,180,114,50,16,2,3,0,1,0
106,高雄市前鎮區,良和里,480,322,231,192,73,17,10,4,2,1,0
106,高雄市前鎮區,西甲里,483,230,152,92,49,17,11,6,2,2,0
106,高雄市前鎮區,盛興里,739,302,222,128,51,19,13,1,0,2,0
106,高雄市前鎮區,盛豐里,741,395,254,137,61,22,4,4,2,0,0
106,高雄市前鎮區,興中里,637,347,256,204,69,24,12,0,1,0,0
106,高雄市前鎮區,興東里,822,539,505,402,132,49,17,8,2,3,1
106,高雄市前鎮區,忠孝里,631,314,229,155,54,20,6,4,2,0,0
106,高雄市前鎮區,復國里,499,306,239,166,56,25,11,5,3,4,0
106,高雄市前鎮區,竹內里,387,296,228,182,91,28,20,3,2,2,0
106,高雄市前鎮區,竹東里,427,260,206,126,58,18,3,1,0,2,0
106,高雄市前鎮區,竹南里,1186,819,751,535,137,60,18,8,7,1,0
106,高雄市前鎮區,竹北里,395,238,226,134,62,14,12,2,2,0,0
106,高雄市前鎮區,竹西里,573,349,404,298,124,42,26,4,4,1,0
106,高雄市前鎮區,竹中里,523,347,300,236,80,37,15,4,0,2,0
106,高雄市前鎮區,瑞竹里,311,186,173,110,42,15,9,4,2,2,0
106,高雄市前鎮區,瑞南里,517,432,443,319,145,93,38,22,8,5,0
106,高雄市前鎮區,瑞豐里,314,223,288,209,89,38,26,11,5,4,0
106,高雄市前鎮區,瑞祥里,473,470,509,349,166,69,34,11,9,5,0
106,高雄市前鎮區,瑞東里,334,222,208,155,74,36,16,10,3,7,0
106,高雄市前鎮區,瑞和里,194,192,187,119,70,37,18,14,6,2,0
106,高雄市前鎮區,瑞平里,403,348,370,270,128,50,34,9,5,1,0
106,高雄市前鎮區,瑞隆里,454,304,301,237,117,62,20,4,5,5,0
106,高雄市前鎮區,瑞北里,563,313,272,193,88,30,13,5,2,1,0
106,高雄市前鎮區,瑞西里,433,264,216,161,66,39,6,4,1,0,0
106,高雄市前鎮區,瑞崗里,438,280,222,149,74,22,7,3,3,3,0
106,高雄市前鎮區,瑞興里,340,222,231,153,83,34,16,5,2,3,0
106,高雄市前鎮區,瑞誠里,452,233,250,152,81,25,6,8,1,0,0
106,高雄市前鎮區,瑞文里,339,233,203,173,63,31,10,6,1,1,0
106,高雄市前鎮區,瑞華里,592,420,390,350,108,57,31,3,1,1,0
106,高雄市前鎮區,瑞昌里,532,343,241,223,80,32,12,5,0,0,0
106,高雄市旗津區,旗下里,171,92,92,69,29,19,11,7,1,2,0
106,高雄市旗津區,永安里,173,103,81,72,33,11,12,5,3,0,0
106,高雄市旗津區,振興里,246,140,129,71,59,28,9,12,2,3,0
106,高雄市旗津區,慈愛里,279,184,169,142,82,36,25,12,3,4,0
106,高雄市旗津區,復興里,392,250,223,178,115,47,20,13,3,5,0
106,高雄市旗津區,中華里,203,96,114,104,61,34,11,5,1,3,0
106,高雄市旗津區,實踐里,233,108,111,80,33,25,6,2,5,5,0
106,高雄市旗津區,北汕里,424,232,213,154,91,40,21,10,2,3,0
106,高雄市旗津區,南汕里,386,201,129,111,63,25,13,6,2,5,0
106,高雄市旗津區,上竹里,521,322,256,168,80,23,11,5,2,0,0
106,高雄市旗津區,中洲里,423,221,138,96,49,20,2,1,2,0,0
106,高雄市旗津區,安順里,200,123,70,43,18,11,3,2,0,0,0
106,高雄市旗津區,中興里,311,229,209,175,72,45,17,5,5,2,0
106,高雄市小港區,小港里,402,240,190,177,56,19,7,2,1,2,0
106,高雄市小港區,港口里,545,348,317,224,84,23,4,1,0,1,0
106,高雄市小港區,港正里,375,284,256,175,88,20,8,4,0,1,0
106,高雄市小港區,港墘里,294,179,157,133,38,20,7,1,0,0,0
106,高雄市小港區,港明里,469,309,301,211,104,43,20,9,3,1,0
106,高雄市小港區,港后里,392,231,221,199,88,26,9,10,1,1,0
106,高雄市小港區,港南里,737,242,194,147,46,14,3,3,1,0,0
106,高雄市小港區,港興里,441,294,186,148,53,22,6,2,0,1,0
106,高雄市小港區,鳳宮里,483,338,229,170,66,20,7,0,0,0,0
106,高雄市小港區,店鎮里,1198,664,564,369,144,36,15,4,1,2,0
106,高雄市小港區,大苓里,482,272,235,176,61,21,7,2,0,1,0
106,高雄市小港區,二苓里,840,453,356,230,91,22,7,5,2,0,0
106,高雄市小港區,三苓里,612,325,253,173,79,19,5,1,0,1,0
106,高雄市小港區,正苓里,694,407,406,299,124,41,14,2,1,1,0
106,高雄市小港區,順苓里,892,450,460,314,114,40,15,3,0,1,0
106,高雄市小港區,六苓里,296,260,270,215,87,27,17,10,1,2,0
106,高雄市小港區,宏亮里,498,346,309,259,113,32,12,4,0,0,0
106,高雄市小港區,山東里,631,345,274,194,56,23,6,3,2,0,0
106,高雄市小港區,青島里,528,254,207,159,46,19,1,3,0,1,0
106,高雄市小港區,濟南里,813,454,384,288,92,32,4,5,1,2,0
106,高雄市小港區,泰山里,512,321,312,228,119,31,12,1,2,0,0
106,高雄市小港區,山明里,1927,1148,1127,864,326,94,26,10,6,3,0
106,高雄市小港區,高松里,682,453,349,250,109,41,9,2,3,1,0
106,高雄市小港區,松金里,369,255,245,188,76,29,13,6,0,2,0
106,高雄市小港區,松山里,573,338,276,212,95,25,12,4,1,0,0
106,高雄市小港區,大坪里,290,233,222,200,102,46,12,2,3,6,0
106,高雄市小港區,坪頂里,813,543,498,407,197,87,24,10,9,1,0
106,高雄市小港區,孔宅里,782,454,395,333,120,29,8,2,3,1,0
106,高雄市小港區,廈莊里,626,416,323,229,91,25,12,5,1,1,0
106,高雄市小港區,合作里,347,239,237,188,95,26,8,8,0,2,0
106,高雄市小港區,桂林里,1144,727,736,630,241,77,26,15,5,0,0
106,高雄市小港區,中厝里,489,332,324,278,104,36,10,2,2,1,0
106,高雄市小港區,鳳鳴里,1061,456,253,120,47,13,4,1,1,0,0
106,高雄市小港區,龍鳳里,1203,486,211,123,32,7,3,0,0,0,0
106,高雄市小港區,鳳森里,867,353,135,85,24,6,2,1,0,1,0
106,高雄市小港區,鳳林里,1249,443,222,95,34,13,6,0,0,0,0
106,高雄市小港區,鳳興里,1010,381,188,90,29,6,1,0,1,0,0
106,高雄市小港區,鳳源里,1456,566,271,142,31,10,3,1,0,1,0
106,高雄市鳳山一,縣口里,110,46,32,15,8,7,1,3,0,0,0
106,高雄市鳳山一,成功里,147,69,58,29,12,2,3,2,1,0,0
106,高雄市鳳山一,光明里,257,145,118,72,44,7,3,3,0,0,0
106,高雄市鳳山一,興中里,127,86,83,56,34,12,3,4,0,0,0
106,高雄市鳳山一,南興里,209,92,80,47,17,19,6,0,3,0,0
106,高雄市鳳山一,和德里,301,237,216,168,55,21,16,6,0,4,0
106,高雄市鳳山一,鳳崗里,212,125,103,64,20,14,4,1,0,0,0
106,高雄市鳳山一,中和里,562,325,312,219,98,41,13,7,1,2,0
106,高雄市鳳山一,鎮北里,1682,930,722,471,203,71,24,9,1,3,0
106,高雄市鳳山一,縣衙里,146,96,87,42,14,10,5,0,0,1,0
106,高雄市鳳山一,文英里,585,378,299,236,91,41,17,7,2,1,0
106,高雄市鳳山一,鎮西里,762,501,452,312,156,66,21,6,4,4,0
106,高雄市鳳山一,鎮東里,465,274,208,135,59,22,16,8,2,2,0
106,高雄市鳳山一,埤頂里,815,596,579,457,156,61,37,18,3,4,0
106,高雄市鳳山一,中正里,668,526,350,247,96,47,19,4,1,2,0
106,高雄市鳳山一,瑞竹里,658,539,448,340,159,70,33,9,11,4,0
106,高雄市鳳山一,忠義里,734,439,423,309,136,49,23,3,6,0,0
106,高雄市鳳山一,誠義里,529,380,342,289,92,36,10,0,3,3,0
106,高雄市鳳山一,新興里,1033,301,155,76,38,14,10,4,3,3,0
106,高雄市鳳山一,海光里,356,277,283,227,102,35,10,4,0,1,1
106,高雄市鳳山一,忠誠里,526,309,291,249,101,38,24,4,1,1,0
106,高雄市鳳山一,東門里,948,595,508,389,124,53,22,9,7,2,0
106,高雄市鳳山一,瑞興里,622,487,470,427,141,43,24,3,4,2,0
106,高雄市鳳山一,鳳東里,700,580,602,485,202,72,34,8,3,1,0
106,高雄市鳳山一,文德里,1689,936,797,646,194,52,27,8,2,1,0
106,高雄市鳳山一,曹公里,344,222,191,107,43,18,12,3,2,2,0
106,高雄市鳳山一,興仁里,506,370,320,228,118,38,20,11,7,1,0
106,高雄市鳳山一,忠孝里,845,586,543,400,160,63,20,6,5,0,1
106,高雄市鳳山一,生明里,315,218,182,123,53,21,12,9,3,1,0
106,高雄市鳳山一,和興里,579,471,515,346,184,76,40,18,1,7,0
106,高雄市鳳山一,協和里,499,380,321,241,93,42,14,9,2,1,0
106,高雄市鳳山一,文山里,934,564,584,404,167,63,35,11,10,2,0
106,高雄市鳳山一,誠德里,394,257,203,174,72,36,14,4,2,1,0
106,高雄市鳳山一,三民里,155,105,77,63,34,14,5,2,2,1,0
106,高雄市鳳山一,北門里,584,386,352,269,118,70,32,14,2,7,1
106,高雄市鳳山一,文華里,1148,875,849,620,256,107,41,12,10,5,0
106,高雄市鳳山一,武松里,401,294,248,178,63,22,12,2,0,2,0
106,高雄市鳳山一,文衡里,784,431,404,285,83,27,15,4,1,4,0
106,高雄市鳳山一,文福里,1382,977,927,760,233,101,36,11,6,3,0
106,高雄市鳳山一,誠信里,313,230,213,150,52,17,3,2,1,0,0
106,高雄市鳳山一,誠智里,448,282,259,198,57,25,7,3,0,0,0
106,高雄市鳳山二,鎮南里,826,470,419,325,133,45,19,5,2,1,0
106,高雄市鳳山二,老爺里,961,672,584,481,215,73,26,16,8,2,0
106,高雄市鳳山二,新甲里,335,256,280,242,99,40,15,6,0,2,0
106,高雄市鳳山二,武漢里,684,472,461,348,121,56,23,11,0,1,0
106,高雄市鳳山二,正義里,960,570,531,408,199,73,30,11,5,3,0
106,高雄市鳳山二,一甲里,496,316,281,210,100,44,15,6,3,1,0
106,高雄市鳳山二,福興里,715,526,519,438,194,96,37,17,7,3,0
106,高雄市鳳山二,天興里,451,334,308,241,126,39,14,8,5,3,0
106,高雄市鳳山二,新強里,589,475,521,404,175,73,31,16,7,3,0
106,高雄市鳳山二,國泰里,649,434,334,269,85,31,7,1,0,0,0
106,高雄市鳳山二,新富里,504,409,420,285,141,41,11,8,2,1,0
106,高雄市鳳山二,國光里,506,370,313,240,80,20,6,3,1,1,0
106,高雄市鳳山二,國隆里,445,303,235,164,61,9,10,1,0,0,0
106,高雄市鳳山二,過埤里,2190,1351,1244,983,387,134,45,13,9,8,0
106,高雄市鳳山二,五福里,445,288,289,199,80,48,20,11,3,4,0
106,高雄市鳳山二,福誠里,711,500,404,289,112,37,22,7,6,3,0
106,高雄市鳳山二,富甲里,733,246,161,123,65,35,13,3,2,1,0
106,高雄市鳳山二,南成里,961,753,762,631,258,115,45,17,11,10,0
106,高雄市鳳山二,大德里,493,413,396,328,145,60,19,16,6,6,0
106,高雄市鳳山二,國富里,381,245,249,185,67,22,13,2,2,0,0
106,高雄市鳳山二,武慶里,317,220,239,160,72,23,9,3,1,1,0
106,高雄市鳳山二,海洋里,479,386,375,309,101,40,13,4,5,2,0
106,高雄市鳳山二,新武里,309,218,209,183,59,27,12,6,1,0,0
106,高雄市鳳山二,新樂里,476,342,423,391,138,51,20,8,3,1,0
106,高雄市鳳山二,新泰里,497,365,443,337,122,37,25,3,4,4,0
106,高雄市鳳山二,中崙里,454,269,224,161,58,23,4,6,1,1,0
106,高雄市鳳山二,中榮里,739,466,416,309,115,36,10,1,0,2,0
106,高雄市鳳山二,中民里,738,460,438,287,109,29,14,3,1,1,0
106,高雄市鳳山二,二甲里,497,397,420,350,147,66,36,13,1,3,0
106,高雄市鳳山二,龍成里,443,290,245,197,84,37,12,4,0,0,0
106,高雄市鳳山二,富榮里,278,226,250,177,74,26,12,10,1,4,0
106,高雄市鳳山二,善美里,790,540,511,395,146,58,12,5,1,1,0
106,高雄市鳳山二,南和里,376,262,228,180,92,43,13,5,2,1,0
106,高雄市鳳山二,福祥里,356,282,275,177,85,44,14,10,4,1,0
106,高雄市鳳山二,保安里,671,640,700,597,208,83,32,9,5,5,0
106,高雄市林園區,東林里,376,267,234,190,114,38,20,8,4,4,0
106,高雄市林園區,林園里,441,281,269,225,99,61,23,13,7,6,0
106,高雄市林園區,溪州里,415,297,291,267,141,74,44,15,9,7,0
106,高雄市林園區,潭頭里,257,182,213,194,109,53,27,12,3,2,0
106,高雄市林園區,中厝里,323,230,198,188,122,78,22,14,5,5,0
106,高雄市林園區,中門里,380,231,192,147,99,30,17,7,4,3,0
106,高雄市林園區,頂厝里,660,432,374,343,127,54,24,9,4,4,0
106,高雄市林園區,港埔里,267,169,155,106,42,36,15,4,1,2,0
106,高雄市林園區,西溪里,438,259,245,253,121,56,27,10,7,1,0
106,高雄市林園區,港嘴里,189,140,127,118,59,26,11,8,1,2,0
106,高雄市林園區,北汕里,433,201,127,86,31,11,5,1,3,0,0
106,高雄市林園區,林內里,258,200,149,120,75,27,13,7,2,5,0
106,高雄市林園區,王公里,396,295,353,290,147,59,29,14,5,4,0
106,高雄市林園區,林家里,177,133,104,82,37,16,7,3,1,1,0
106,高雄市林園區,龔厝里,243,179,144,132,66,21,9,6,3,0,0
106,高雄市林園區,鳳芸里,262,159,145,116,55,30,12,7,1,0,0
106,高雄市林園區,中芸里,252,175,140,116,53,36,12,4,4,2,0
106,高雄市林園區,東汕里,226,98,74,42,18,10,2,4,0,0,0
106,高雄市林園區,西汕里,199,88,60,38,20,6,1,1,0,0,0
106,高雄市林園區,仁愛里,309,231,237,246,116,43,24,7,5,3,0
106,高雄市林園區,文賢里,354,194,213,152,93,29,12,3,4,4,0
106,高雄市林園區,廣應里,371,246,259,237,151,73,15,12,3,8,0
106,高雄市林園區,五福里,490,262,227,168,81,27,7,5,0,3,0
106,高雄市林園區,中汕里,609,304,178,118,42,27,3,2,3,0,0
106,高雄市大寮區,拷潭里,197,132,113,81,42,13,14,6,5,4,0
106,高雄市大寮區,內坑里,1081,505,472,392,165,72,27,10,10,7,1
106,高雄市大寮區,大寮里,853,617,542,449,228,118,44,15,4,10,0
106,高雄市大寮區,上寮里,297,208,172,149,85,43,22,10,3,2,0
106,高雄市大寮區,三隆里,622,409,323,284,156,61,41,15,6,2,0
106,高雄市大寮區,琉球里,492,367,315,283,153,88,30,16,5,6,0
106,高雄市大寮區,翁園里,374,269,317,287,136,64,26,11,4,5,0
106,高雄市大寮區,前庄里,251,204,187,151,76,26,14,9,3,2,0
106,高雄市大寮區,中庄里,1335,880,940,763,345,153,79,38,16,11,0
106,高雄市大寮區,後庄里,1023,694,606,553,264,100,31,16,10,5,1
106,高雄市大寮區,義仁里,337,186,166,93,49,16,10,6,1,0,0
106,高雄市大寮區,新厝里,264,157,105,111,43,31,11,6,1,3,0
106,高雄市大寮區,過溪里,358,234,191,142,99,40,15,5,2,3,0
106,高雄市大寮區,潮寮里,307,204,217,186,107,58,30,17,3,4,0
106,高雄市大寮區,會結里,268,130,143,95,43,18,7,5,4,0,0
106,高雄市大寮區,會社里,1274,547,475,386,176,78,30,11,5,3,0
106,高雄市大寮區,山頂里,941,695,633,498,244,98,54,17,7,4,0
106,高雄市大寮區,忠義里,140,69,43,23,12,3,3,0,0,0,0
106,高雄市大寮區,永芳里,879,574,547,524,230,107,38,19,6,4,0
106,高雄市大寮區,義和里,305,219,181,125,54,34,15,2,1,1,0
106,高雄市大寮區,溪寮里,197,81,97,93,65,33,16,7,2,2,0
106,高雄市大寮區,江山里,243,161,138,101,71,33,11,11,2,2,0
106,高雄市大寮區,昭明里,601,404,294,202,108,28,21,8,2,2,0
106,高雄市大寮區,光武里,61,25,14,2,1,1,2,1,0,1,0
106,高雄市大寮區,中興里,1048,709,563,434,175,70,22,9,1,1,0
106,高雄市大樹區,竹寮里,287,180,199,188,108,41,21,4,8,6,0
106,高雄市大樹區,九曲里,604,421,402,340,175,97,30,12,11,6,0
106,高雄市大樹區,久堂里,484,326,307,251,145,67,40,13,9,10,0
106,高雄市大樹區,水安里,221,131,172,144,85,48,33,11,5,3,0
106,高雄市大樹區,水寮里,181,127,150,145,80,55,28,12,7,9,0
106,高雄市大樹區,檨腳里,404,248,234,242,115,73,29,15,13,12,0
106,高雄市大樹區,興山里,83,61,55,62,41,32,16,13,6,2,0
106,高雄市大樹區,和山里,66,55,38,43,39,26,18,10,9,4,0
106,高雄市大樹區,姑山里,85,61,63,41,35,25,16,6,5,4,0
106,高雄市大樹區,大坑里,152,87,84,84,56,30,18,12,8,3,0
106,高雄市大樹區,井腳里,124,95,87,90,57,45,17,15,4,7,0
106,高雄市大樹區,小坪里,128,81,92,81,41,35,10,5,3,7,0
106,高雄市大樹區,龍目里,98,79,83,101,63,39,21,12,8,14,0
106,高雄市大樹區,大樹里,223,170,161,175,89,55,18,14,6,7,0
106,高雄市大樹區,三和里,152,69,64,47,38,19,5,7,7,2,0
106,高雄市大樹區,溪埔里,149,128,102,91,57,32,19,12,6,4,0
106,高雄市大樹區,興田里,154,77,72,89,55,41,15,12,7,5,2
106,高雄市大樹區,統嶺里,84,45,39,40,22,11,6,1,1,0,1
106,高雄市大社區,嘉誠里,169,102,56,40,28,16,11,5,0,1,0
106,高雄市大社區,保社里,545,288,234,210,86,33,16,6,4,2,0
106,高雄市大社區,大社里,818,432,426,297,161,65,38,7,2,5,0
106,高雄市大社區,翠屏里,230,128,138,101,66,29,10,7,2,1,0
106,高雄市大社區,三奶里,406,235,212,184,79,40,12,4,6,1,0
106,高雄市大社區,觀音里,679,436,405,374,194,93,35,13,3,3,0
106,高雄市大社區,神農里,725,422,396,337,156,58,31,14,7,3,0
106,高雄市大社區,中里里,382,268,263,217,103,49,29,9,2,5,0
106,高雄市大社區,保安里,400,268,241,225,105,55,23,9,1,0,0
106,高雄市仁武區,大灣里,804,416,352,238,114,42,21,4,1,1,0
106,高雄市仁武區,灣內里,1165,671,626,543,225,101,48,11,6,4,0
106,高雄市仁武區,考潭里,437,225,202,167,91,45,11,2,1,0,0
106,高雄市仁武區,烏林里,360,216,248,223,124,94,48,37,15,14,0
106,高雄市仁武區,仁福里,147,51,54,38,29,14,8,4,1,4,0
106,高雄市仁武區,仁武里,939,479,403,362,185,73,34,16,6,2,0
106,高雄市仁武區,文武里,1131,726,758,696,291,129,60,17,10,10,0
106,高雄市仁武區,竹後里,425,228,169,161,46,32,8,0,0,1,0
106,高雄市仁武區,八卦里,2733,1513,1370,1137,433,182,70,18,12,4,0
106,高雄市仁武區,高楠里,331,206,138,95,45,22,11,5,1,0,0
106,高雄市仁武區,後安里,407,237,193,175,62,43,15,10,3,0,0
106,高雄市仁武區,中華里,370,172,132,101,38,12,5,1,1,0,0
106,高雄市仁武區,五和里,674,397,374,304,138,67,14,10,6,4,0
106,高雄市仁武區,仁和里,445,275,322,300,142,46,28,12,5,2,0
106,高雄市仁武區,赤山里,823,492,443,479,199,90,30,17,6,7,0
106,高雄市仁武區,仁慈里,324,200,176,139,76,25,7,7,1,2,0
106,高雄市鳥松區,鳥松里,2410,1122,721,582,241,82,38,12,9,5,1
106,高雄市鳥松區,夢裡里,1055,504,372,276,106,38,18,7,3,2,0
106,高雄市鳥松區,大華里,1639,1019,812,618,248,102,35,17,8,2,0
106,高雄市鳥松區,?埔里,488,283,269,240,109,49,29,13,4,5,1
106,高雄市鳥松區,仁美里,951,583,471,389,205,102,38,23,8,8,0
106,高雄市鳥松區,大竹里,119,50,47,45,27,8,6,3,0,0,0
106,高雄市鳥松區,華美里,475,334,315,260,131,74,23,13,3,3,0
106,高雄市岡山區,平安里,183,124,81,72,33,24,7,2,2,2,0
106,高雄市岡山區,岡山里,767,400,345,246,128,73,37,15,6,6,0
106,高雄市岡山區,壽天里,440,292,306,225,118,48,22,10,5,7,0
106,高雄市岡山區,維仁里,157,96,69,63,31,11,12,3,3,3,0
106,高雄市岡山區,後紅里,559,378,364,324,134,41,19,8,3,2,0
106,高雄市岡山區,大遼里,130,92,87,93,44,22,13,8,0,4,0
106,高雄市岡山區,忠孝里,554,321,246,177,79,31,16,3,4,1,0
106,高雄市岡山區,和平里,32,24,29,27,12,2,1,0,0,0,0
106,高雄市岡山區,前峰里,339,222,240,206,121,44,21,12,0,1,0
106,高雄市岡山區,劉厝里,184,126,112,95,50,16,11,5,0,0,0
106,高雄市岡山區,協和里,296,269,266,252,129,73,37,13,10,5,0
106,高雄市岡山區,後協里,639,503,446,425,163,81,42,12,4,5,0
106,高雄市岡山區,信義里,230,169,133,119,48,17,9,3,3,0,0
106,高雄市岡山區,潭底里,119,61,49,51,23,15,8,4,0,0,0
106,高雄市岡山區,三和里,147,67,38,47,34,14,7,4,5,3,0
106,高雄市岡山區,仁壽里,458,324,278,213,115,48,21,9,2,0,0
106,高雄市岡山區,碧紅里,535,308,341,267,108,61,25,11,5,4,0
106,高雄市岡山區,程香里,407,315,376,340,131,57,25,10,6,6,0
106,高雄市岡山區,竹圍里,583,508,673,566,254,100,67,22,12,7,0
106,高雄市岡山區,台上里,519,392,525,469,190,86,45,26,7,10,0
106,高雄市岡山區,灣裡里,150,127,134,134,80,31,19,11,4,3,0
106,高雄市岡山區,白米里,206,158,162,148,57,25,9,6,0,1,0
106,高雄市岡山區,石潭里,210,156,131,136,64,41,14,2,2,2,0
106,高雄市岡山區,福興里,125,90,74,58,49,17,7,2,3,0,0
106,高雄市岡山區,本洲里,259,157,133,135,61,25,7,3,2,2,0
106,高雄市岡山區,嘉興里,449,282,236,233,122,69,28,8,3,3,0
106,高雄市岡山區,嘉峰里,189,128,100,113,70,37,23,13,4,1,0
106,高雄市岡山區,華崗里,225,126,126,110,45,26,17,3,1,0,0
106,高雄市岡山區,大莊里,153,86,67,51,29,14,15,9,1,2,0
106,高雄市岡山區,協榮里,294,222,178,142,62,26,13,6,2,2,0
106,高雄市岡山區,為隨里,82,37,54,39,27,12,6,4,1,3,0
106,高雄市岡山區,壽峰里,242,214,193,169,67,43,12,8,4,7,0
106,高雄市岡山區,仁義里,378,244,165,110,35,14,5,2,2,1,0
106,高雄市橋頭區,橋頭里,350,180,184,168,63,25,10,3,0,3,0
106,高雄市橋頭區,橋南里,200,108,90,62,33,9,5,4,1,1,0
106,高雄市橋頭區,仕隆里,299,205,173,148,100,31,21,9,0,0,0
106,高雄市橋頭區,仕豐里,307,250,213,176,70,37,12,7,1,1,0
106,高雄市橋頭區,芋寮里,117,109,74,85,45,16,12,4,3,2,0
106,高雄市橋頭區,東林里,242,162,145,174,108,46,21,6,2,2,0
106,高雄市橋頭區,西林里,166,106,97,97,45,30,16,4,2,2,0
106,高雄市橋頭區,白樹里,458,276,268,247,103,48,20,7,4,4,0
106,高雄市橋頭區,筆秀里,157,105,109,89,79,36,13,5,0,2,0
106,高雄市橋頭區,新莊里,415,223,166,166,50,22,16,6,3,0,0
106,高雄市橋頭區,甲北里,238,192,136,136,70,33,10,5,4,0,0
106,高雄市橋頭區,甲南里,278,228,183,160,84,30,20,8,3,1,0
106,高雄市橋頭區,頂鹽里,211,112,94,77,54,18,7,1,1,1,0
106,高雄市橋頭區,中崎里,100,52,44,39,25,16,5,0,0,1,0
106,高雄市橋頭區,仕和里,370,276,329,296,127,55,24,5,1,2,0
106,高雄市橋頭區,德松里,190,98,120,105,56,19,7,2,2,2,0
106,高雄市橋頭區,三德里,83,66,50,46,35,13,6,3,4,1,0
106,高雄市燕巢區,尖山里,159,101,58,51,36,17,15,5,4,2,0
106,高雄市燕巢區,瓊林里,231,155,172,124,78,37,15,7,3,7,0
106,高雄市燕巢區,安招里,346,241,220,195,118,54,32,10,8,5,19
106,高雄市燕巢區,角宿里,341,204,201,175,92,45,17,7,2,7,0
106,高雄市燕巢區,鳳雄里,311,204,175,146,84,44,19,6,4,1,0
106,高雄市燕巢區,金山里,87,32,25,21,14,11,2,5,1,3,0
106,高雄市燕巢區,東燕里,213,140,135,155,97,54,26,14,6,8,0
106,高雄市燕巢區,南燕里,613,277,269,256,124,62,29,20,4,1,0
106,高雄市燕巢區,西燕里,385,256,231,234,112,68,26,15,8,7,0
106,高雄市燕巢區,橫山里,387,146,113,97,60,38,14,5,2,3,0
106,高雄市燕巢區,深水里,352,216,159,153,83,28,19,9,1,4,2
106,高雄市田寮區,鹿埔里,65,36,26,17,9,4,1,2,0,1,0
106,高雄市田寮區,南安里,256,111,76,36,34,14,6,1,1,0,0
106,高雄市田寮區,大同里,98,51,17,14,7,5,1,1,0,1,0
106,高雄市田寮區,田寮里,107,42,19,11,8,5,1,2,0,0,0
106,高雄市田寮區,七星里,269,73,34,15,6,2,4,0,0,0,0
106,高雄市田寮區,崇德里,127,87,54,51,28,20,9,4,1,2,0
106,高雄市田寮區,西德里,160,78,59,36,21,12,4,3,1,1,0
106,高雄市田寮區,三和里,99,46,34,13,7,3,2,0,0,1,0
106,高雄市田寮區,古亭里,133,62,32,18,15,6,3,1,0,1,0
106,高雄市田寮區,新興里,222,124,74,59,34,18,9,5,2,0,0
106,高雄市阿蓮區,石安里,150,97,90,80,47,22,15,4,1,4,0
106,高雄市阿蓮區,中路里,179,127,131,108,91,45,35,5,6,5,0
106,高雄市阿蓮區,?山里,157,85,83,70,47,24,12,10,2,1,0
106,高雄市阿蓮區,港後里,211,118,124,130,96,42,26,16,7,5,1
106,高雄市阿蓮區,崗山里,87,58,35,45,32,13,9,2,1,1,3
106,高雄市阿蓮區,阿蓮里,480,317,363,376,176,115,39,20,7,9,1
106,高雄市阿蓮區,清蓮里,274,172,189,197,101,47,27,11,9,3,0
106,高雄市阿蓮區,和蓮里,213,140,153,159,92,55,33,14,1,3,0
106,高雄市阿蓮區,青旗里,195,110,89,102,60,31,15,3,1,4,0
106,高雄市阿蓮區,復安里,174,113,102,110,55,38,12,4,6,5,1
106,高雄市阿蓮區,玉庫里,148,82,63,58,43,23,8,3,2,2,0
106,高雄市阿蓮區,南蓮里,333,194,215,209,99,68,27,19,7,1,0
106,高雄市路竹區,竹滬里,262,192,221,247,121,78,46,15,6,7,0
106,高雄市路竹區,頂寮里,130,84,75,73,40,29,16,6,4,4,0
106,高雄市路竹區,新達里,135,65,71,87,56,26,12,6,2,3,0
106,高雄市路竹區,後鄉里,84,73,71,73,45,23,15,4,5,3,0
106,高雄市路竹區,北嶺里,128,93,90,93,52,23,12,6,1,2,0
106,高雄市路竹區,社西里,293,192,198,152,86,32,12,8,3,3,0
106,高雄市路竹區,甲北里,170,146,122,113,77,48,25,16,9,9,0
106,高雄市路竹區,甲南里,283,226,220,213,128,73,23,13,8,7,1
106,高雄市路竹區,下坑里,206,148,181,158,109,56,40,15,5,9,0
106,高雄市路竹區,竹園里,153,118,110,94,73,48,21,12,4,4,0
106,高雄市路竹區,竹東里,367,249,285,268,147,68,27,17,10,6,0
106,高雄市路竹區,竹西里,212,160,182,135,94,46,21,12,8,11,0
106,高雄市路竹區,文北里,257,223,213,213,124,78,35,18,13,10,0
106,高雄市路竹區,文南里,206,154,171,178,89,52,36,16,4,9,0
106,高雄市路竹區,三爺里,93,70,43,48,35,20,12,3,2,3,0
106,高雄市路竹區,鴨寮里,195,150,135,137,66,37,14,16,5,7,0
106,高雄市路竹區,社東里,220,133,109,86,67,32,14,2,6,4,0
106,高雄市路竹區,社中里,116,65,58,62,34,10,7,1,3,1,0
