鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
富里鄉,羅山村,67,38594,576,526,339,699,390.64,67.81
富里鄉,竹田村,211,124460,590,460,295,747,468.95,79.50
富里鄉,新興村,92,51362,558,505,298,784,368.14,65.94
富里鄉,萬寧村,94,52864,562,488,361,673,347.27,61.75
富里鄉,豐南村,69,43716,634,570,418,768,406.96,64.23
富里鄉,東里村,172,122847,714,544,352,848,626.39,87.70
富里鄉,吳江村,71,39296,553,429,268,675,495.46,89.52
富里鄉,其他,0,0,0,0,0,0,0.00,0.00
富里鄉,合計,1528,938060,614,489,303,758,530.41,86.40
秀林鄉,和平村,407,226952,558,466,271,703,476.10,85.38
秀林鄉,崇德村,312,183115,587,506,327,738,432.87,73.76
秀林鄉,富世村,440,271182,616,522,312,790,437.87,71.05
秀林鄉,秀林村,426,256503,602,494,292,766,463.20,76.93
秀林鄉,景美村,374,235766,630,504,342,747,470.58,74.65
秀林鄉,佳民村,208,123190,592,520,340,706,439.96,74.29
秀林鄉,銅門村,295,166707,565,476,274,780,402.47,71.22
秀林鄉,文蘭村,224,152886,683,563,324,900,505.17,74.01
秀林鄉,水源村,246,153201,623,490,328,820,484.10,77.73
秀林鄉,其他,0,0,0,0,0,0,0.00,0.00
秀林鄉,合計,2932,1769503,604,503,309,767,457.52,75.81
萬榮鄉,西林村,284,176974,623,526,330,766,444.46,71.33
萬榮鄉,見晴村,129,73639,571,508,288,738,403.74,70.73
萬榮鄉,萬榮村,170,105605,621,511,287,774,510.15,82.12
萬榮鄉,明利村,133,69448,522,439,257,635,464.53,88.96
萬榮鄉,馬遠村,273,139128,510,443,302,680,311.23,61.07
萬榮鄉,紅葉村,261,144393,553,417,273,708,451.00,81.52
萬榮鄉,其他,0,0,0,0,0,0,0.00,0.00
萬榮鄉,合計,1250,709186,567,483,293,715,430.13,75.81
卓溪鄉,崙山村,116,72517,625,536,325,756,466.52,74.63
卓溪鄉,立山村,215,124099,577,529,317,772,360.16,62.40
卓溪鄉,太平村,163,100807,618,557,345,786,402.67,65.11
卓溪鄉,卓溪村,159,96445,607,522,365,721,370.56,61.09
卓溪鄉,卓清村,186,104453,562,517,334,707,354.64,63.15
卓溪鄉,古風村,171,103374,605,504,322,766,438.16,72.48
卓溪鄉,其他,0,0,0,0,0,0,0.00,0.00
卓溪鄉,合計,1010,601695,596,530,327,754,394.66,66.25
其他,其他,10,5229,523,527,454,637,138.52,26.49
其他,合計,10,5229,523,527,454,637,138.52,26.49
