鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
南屯區,大同里,1727,1713303,992,662,361,1245,1320.02,133.06
南屯區,文心里,1255,1694704,1350,727,373,1383,4819.66,356.92
南屯區,同心里,1793,1912869,1067,680,367,1273,1708.92,160.18
南屯區,向心里,1531,1837448,1200,744,357,1509,1441.52,120.11
南屯區,大業里,2344,2619027,1117,737,375,1460,1209.52,108.25
南屯區,惠中里,2640,4002250,1516,873,433,1757,2626.46,173.25
南屯區,大誠里,1325,1438204,1085,700,377,1368,1182.87,108.98
南屯區,大興里,1432,1452081,1014,671,363,1195,1874.15,184.82
南屯區,寶山里,1795,1674880,933,687,396,1142,1548.5,165.96
南屯區,三和里,3004,4492412,1495,965,476,1740,5237.29,350.21
南屯區,三義里,2276,2845166,1250,905,457,1595,1349.58,107.96
南屯區,其他,2,1415,708,708,412,1003,836.13,118.17
南屯區,合計,46845,53323959,1138,734,395,1370,2205.19,193.73
北屯區,北屯里,1154,1090972,945,626,350,1145,1201.27,127.07
北屯區,三光里,2353,1970205,837,625,332,1074,834.25,99.63
北屯區,舊社里,1889,1598926,846,617,337,1066,909.24,107.42
北屯區,水景里,4484,4636268,1034,680,361,1242,2025.61,195.91
北屯區,軍功里,3671,3457839,942,651,357,1185,1025.57,108.88
北屯區,和平里,2741,2480422,905,638,366,1104,974.46,107.68
北屯區,平田里,1791,1507603,842,588,324,1046,879.87,104.53
北屯區,東山里,600,490137,817,557,300,982,956.78,117.12
北屯區,大坑里,549,438238,798,515,307,903,902.88,113.11
北屯區,民德里,237,197784,835,552,296,1121,773.67,92.71
北屯區,?子里,2322,2512108,1082,727,380,1269,2148.29,198.57
北屯區,平和里,1754,1650356,941,649,354,1212,985.49,104.74
北屯區,民政里,248,236320,953,507,280,950,1962.5,205.95
北屯區,松竹里,2962,3102016,1047,704,387,1316,1126.01,107.52
北屯區,仁美里,2626,2968221,1130,712,367,1346,2324.72,205.67
北屯區,仁和里,2646,2993264,1131,737,370,1461,1437.85,127.1
北屯區,四民里,451,328173,728,529,308,935,676.24,92.93
北屯區,同榮里,1718,1505983,877,622,350,1107,984.64,112.33
北屯區,陳平里,1393,1117707,802,578,337,1013,794.14,98.97
北屯區,后庄里,3213,3060979,953,671,355,1209,1110.25,116.54
北屯區,仁愛里,331,230944,698,489,285,853,765.77,109.75
北屯區,北興里,1076,836690,778,537,302,952,886.58,114.02
北屯區,東光里,1388,1073214,773,585,329,1000,687.7,88.94
北屯區,新平里,1184,840429,710,514,301,866,712.16,100.33
北屯區,水湳里,2001,1854620,927,575,339,982,3438.5,370.99
北屯區,平安里,1755,1579710,900,578,311,1038,2185.15,242.76
北屯區,平德里,2197,2020172,920,646,344,1141,928.34,100.96
北屯區,平順里,1058,853188,806,615,339,1027,730.06,90.53
北屯區,大德里,1551,1279260,825,592,343,1018,815.02,98.81
北屯區,松安里,1613,1409645,874,583,350,1030,2637.57,301.81
北屯區,松茂里,1746,1509432,865,643,363,1090,819.45,94.79
北屯區,平心里,1605,1369782,853,620,350,1093,815.67,95.57
北屯區,平福里,1330,1432571,1077,726,383,1382,1265.15,117.46
北屯區,平昌里,1370,1195155,872,606,334,1066,957.4,109.75
北屯區,平陽里,1607,1489531,927,616,341,1107,1115.53,120.35
北屯區,忠平里,1258,1102306,876,603,343,1018,1708.44,194.97
北屯區,松勇里,1666,1477241,887,619,368,1116,893.87,100.81
北屯區,松強里,2162,2532869,1172,758,396,1401,2294.34,195.84
北屯區,松和里,1926,1551160,805,581,334,984,875.03,108.65
北屯區,平興里,2027,1712072,845,616,345,1092,835.64,98.94
北屯區,北京里,1027,955816,931,567,325,989,2758.95,296.44
北屯區,三和里,1806,1364774,756,560,318,951,726.21,96.1
北屯區,其他,0,0,0,0,0,0,0,0
北屯區,合計,72486,67014100,925,629,347,1132,1491.79,161.36
豐原區,豐原里,720,582400,809,566,321,948,900.38,111.31
豐原區,頂街里,341,291276,854,508,297,1012,1265.32,148.13
豐原區,中山里,315,412426,1309,611,283,1085,3873.91,295.88
豐原區,豐榮里,381,448855,1178,638,351,1251,3545.45,300.95
