,site_id,village,edu_age_15up_total,EducationWeight,Merriage/NoMerriage,ordinary/single,FamilyWeight,18-38,39-59,60-80,81-100,Total_Ratio,18-59/60-100,Agree_x,Useful_x,Agree_y,Useful_y
2766,新北市永和區,秀林里,3384,4.24822695035461,3.1725888324873095,2.0918367346938775,3.436303630363036,1111.0,1226.0,841.0,117.0,0.94775390625,1.9890743550834598,782,1845,936,1384
2767,新北市永和區,竹林里,3412,4.260550996483001,3.111874386653582,1.862708719851577,3.3791315618924176,1010.0,1261.0,895.0,162.0,0.9123505976095617,2.062800480769231,648,1812,1242,1837
2768,新北市永和區,網溪里,1107,4.1499548328816624,3.143302180685358,1.7857142857142858,3.368836291913215,308.0,418.0,277.0,64.0,0.9983948635634029,2.090909090909091,224,620,464,623
2769,新北市永和區,豫溪里,4579,4.167722210089539,2.7046894803548795,0.7027546444586803,3.1873589164785554,1070.0,1834.0,1279.0,262.0,1.0648148148148149,2.164904386951631,620,1696,1266,1711
2770,新北市永和區,雙和里,3599,4.308141150319533,3.066666666666667,1.5504451038575668,3.348458406050029,1053.0,1429.0,858.0,126.0,0.8422939068100358,2.0164454702827466,754,2058,1423,2045
2771,新北市永和區,頂溪里,2314,4.278738115816767,3.087447108603667,1.5700712589073633,3.3475046210720887,673.0,833.0,616.0,116.0,0.8754605747973471,2.078194816800715,520,1320,932,1337
2772,新北市汐止區,中興里,7036,3.973564525298465,2.916704391127207,1.1602244389027432,3.286868686868687,2474.0,3011.0,1359.0,104.0,0.9442200908632004,1.8694588370754175,1454,3319,2429,3329
2773,新北市汐止區,仁德里,1596,3.827067669172932,3.0556701030927833,1.4166666666666667,3.3342175066313,523.0,600.0,427.0,47.0,0.9390642002176278,1.9987476518472136,342,829,583,819
2774,新北市汐止區,保安里,1536,3.6901041666666665,3.0451612903225804,1.905829596412556,3.5478395061728394,527.0,580.0,327.0,60.0,0.9918414918414918,1.9464524765729585,348,733,478,729
2775,新北市汐止區,保新里,2694,3.996288047512992,2.8500576701268745,0.9928876244665719,3.2955032119914347,884.0,1222.0,466.0,55.0,0.9566666666666667,1.8827559954320519,505,1268,873,1264
2776,新北市汐止區,保長里,4036,3.9226957383548067,3.346188340807175,1.4440298507462686,3.3603053435114503,1513.0,1622.0,737.0,72.0,1.0,1.8397565922920893,798,1913,1306,1910
2777,新北市汐止區,信望里,332,3.963855421686747,3.3085106382978724,1.0864197530864197,3.2840236686390534,83.0,113.0,98.0,27.0,1.1158536585365855,2.2149532710280373,85,166,105,160
2778,新北市汐止區,八連里,961,3.7034339229968785,3.127147766323024,1.2878048780487805,3.307036247334755,288.0,354.0,269.0,37.0,1.19375,2.058016877637131,292,553,417,542
2779,新北市汐止區,北山里,5183,4.100713872274745,2.9361702127659575,1.161825726141079,3.2614203454894435,1674.0,2193.0,1124.0,116.0,0.900101591601761,1.937732523986685,1209,2849,1956,2854
2780,新北市汐止區,北峰里,4131,3.8683127572016462,2.8559822747415065,1.59375,3.4496166484118294,1502.0,1562.0,909.0,88.0,1.0320712694877505,1.8973159320364443,914,1890,1347,1891
2781,新北市汐止區,厚德里,6850,3.9499270072992703,2.9823135755258128,1.7542754275427543,3.384967320261438,2366.0,2904.0,1170.0,84.0,0.9752696658774007,1.8424279583077867,1305,3247,2323,3268
2782,新北市汐止區,城中里,4187,4.20157630761882,3.372217275155833,1.6768617021276595,3.2930948832588176,1153.0,1970.0,730.0,95.0,0.8832,1.9409827760891591,854,2103,1420,2091
2783,新北市汐止區,大同里,2582,4.081719597211464,2.969924812030075,1.3128390596745028,3.2986708365910866,850.0,1063.0,536.0,64.0,0.9035830618892509,1.9259848786311182,585,1342,902,1323
2784,新北市汐止區,宜興里,2787,4.143164693218514,3.2647783251231526,1.0829756795422032,3.21978021978022,737.0,1124.0,793.0,117.0,0.8806431663574521,2.104655359076146,617,1516,1059,1498
2785,新北市汐止區,山光里,2474,3.862570735650768,3.0489130434782608,1.6009174311926606,3.374779541446208,837.0,1134.0,416.0,44.0,0.9399171270718232,1.8630193336075689,490,1235,895,1241
2786,新北市汐止區,崇德里,4581,4.066142763588736,3.0990247561890474,1.797886393659181,3.4225684608120868,1528.0,1936.0,816.0,102.0,0.973224246931945,1.88407120036513,972,2280,1527,2279
2787,新北市汐止區,康福里,4727,4.1897609477469855,3.0250173731758165,0.9151689432063264,3.1362612612612613,1477.0,2337.0,756.0,58.0,0.8822238478419897,1.8692739844425237,972,2287,1502,2285
2788,新北市汐止區,建成里,4640,4.223275862068966,3.3529411764705883,1.4867724867724867,3.262978723404255,1411.0,2273.0,774.0,85.0,0.8631256384065373,1.8972044904248293,876,2472,1695,2454
2789,新北市汐止區,復興里,6390,4.351173708920188,3.39988358556461,1.3174825174825175,3.216958358479179,1840.0,2964.0,1222.0,116.0,0.8539584934665642,1.937154021491371,1350,3331,2201,3310
2790,新北市汐止區,忠孝里,7417,4.044222731562626,2.8457380457380457,1.2271892222902634,3.2969480340940334,2671.0,3104.0,1414.0,114.0,0.9213719085394307,1.8590990004107901,1528,3655,2527,3636
2791,新北市汐止區,忠山里,3267,4.543005815733088,3.2523659305993693,1.2729885057471264,3.2420986093552466,962.0,1177.0,938.0,103.0,0.9186629526462395,2.057232704402516,691,1896,1335,1904
2792,新北市汐止區,拱北里,4711,3.8214816387178945,2.918918918918919,1.5941320293398533,3.433081998114986,1645.0,1830.0,975.0,104.0,1.0342812621737436,1.8985507246376812,967,2193,1512,2173
2793,新北市汐止區,文化里,3945,4.050697084917617,3.122852233676976,1.6040172166427547,3.4165289256198346,1441.0,1553.0,756.0,69.0,0.9325601374570447,1.8567687876407437,801,1883,1286,1908
2794,新北市汐止區,新昌里,5080,4.0238188976377955,3.1719918422841604,1.7269503546099292,3.410056350238405,1622.0,1963.0,1102.0,158.0,0.9553601623266824,1.9578947368421054,1118,2491,1695,2496
2795,新北市汐止區,智慧里,4255,4.251468860164512,3.090692124105012,1.2016129032258065,3.2504578754578755,1417.0,1840.0,785.0,114.0,0.8666666666666667,1.90279114533205,864,2165,1429,2192
2796,新北市汐止區,東勢里,3806,4.3922753547031,3.3937082936129648,0.9729468599033816,3.2223310479921645,1053.0,1683.0,940.0,91.0,0.9579242636746143,2.0183169631006104,809,2006,1384,2058
2797,新北市汐止區,東山里,559,3.6082289803220036,3.578231292517007,1.16793893129771,3.362676056338028,159.0,225.0,151.0,21.0,1.096026490066225,2.0611510791366907,159,319,224,301
2798,新北市汐止區,樟樹里,2035,3.785257985257985,2.8914027149321266,1.269689737470167,3.396424815983176,637.0,815.0,487.0,56.0,1.1359691417550626,1.980952380952381,392,842,626,860
2799,新北市汐止區,橋東里,2686,3.967982129560685,3.126923076923077,1.7628635346756152,3.460728744939271,885.0,1132.0,475.0,71.0,0.9008515815085159,1.8954350370659383,579,1274,878,1281
2800,新北市汐止區,橫科里,4300,3.9034883720930234,2.9531135531135533,1.2109704641350212,3.2833969465648853,1301.0,1685.0,1103.0,135.0,0.9686307757524375,2.0170454545454546,967,2272,1540,2198
2801,新北市汐止區,江北里,5613,3.8858008195261,3.0316901408450705,1.6014418125643666,3.433095803642122,1943.0,2307.0,1080.0,108.0,1.0495921696574224,1.8810224347186466,1207,2547,1753,2570
2802,新北市汐止區,湖光里,5367,4.288429290106205,3.2142857142857144,1.0466284074605452,3.1808622502628814,1663.0,2445.0,1090.0,113.0,0.9280833062154247,1.934663905102617,1069,2707,1803,2692
2803,新北市汐止區,湖興里,5902,4.314977973568282,3.32301153612629,1.2362264150943396,3.2521093486331423,1836.0,2480.0,1327.0,133.0,0.9777709169496758,1.9579293628808865,1231,3158,2100,3134
2804,新北市汐止區,湖蓮里,2450,4.634693877551021,3.5654205607476634,0.9219380888290714,3.1204481792717087,588.0,1147.0,585.0,59.0,0.853809196980096,2.048339638503573,491,1431,883,1402
2805,新北市汐止區,烘內里,1494,3.9377510040160644,3.2170900692840645,1.0353260869565217,3.3337783711615487,447.0,573.0,395.0,47.0,1.0760157273918742,2.028727770177839,330,725,523,710
2806,新北市汐止區,環河里,1158,3.675302245250432,3.0191780821917806,1.3466666666666667,3.3958333333333335,370.0,459.0,296.0,41.0,1.167808219178082,2.006861063464837,358,665,473,663
2807,新北市汐止區,白雲里,3998,4.010255127563782,3.5436893203883497,1.518918918918919,3.3916309012875536,1206.0,1740.0,785.0,119.0,1.0008818342151675,1.9524675324675325,733,1750,1144,1727
2808,新北市汐止區,福安里,5185,4.189778206364513,3.5564024390243905,2.3847222222222224,3.3959786622897004,1686.0,2418.0,750.0,83.0,0.9205593573341267,1.844034838971035,1131,2645,1795,2652
2809,新北市汐止區,福山里,3388,4.270661157024794,3.1019417475728157,1.1715374841168995,3.258630778232885,1003.0,1268.0,964.0,110.0,0.8708693441789527,2.0541106128550073,754,1800,1215,1808
2810,新北市汐止區,福德里,3015,3.9857379767827528,2.878125,1.2396946564885496,3.296523517382413,1038.0,1271.0,575.0,59.0,0.914868804664723,1.8827726809378185,654,1473,1006,1452
2811,新北市汐止區,禮門里,945,3.8518518518518516,3.544,1.1605504587155964,3.365180467091295,287.0,347.0,248.0,37.0,0.9439421338155516,2.0380848748639826,269,513,336,489
2812,新北市汐止區,秀山里,4028,4.211271102284012,3.2830188679245285,1.8348909657320873,3.446703296703297,1289.0,1667.0,822.0,84.0,0.9775518847945786,1.922578974624547,851,2081,1391,2145
2813,新北市汐止區,秀峰里,4941,3.895770087026918,3.0531271015467385,0.9320809248554913,3.3197456993268513,1474.0,2157.0,1035.0,142.0,1.1049723756906078,1.9677620632279533,879,1816,1201,1778
2814,新北市汐止區,義民里,1326,3.880844645550528,2.884433962264151,1.3369565217391304,3.3069767441860467,375.0,483.0,333.0,73.0,0.9668508287292817,2.0822784810126582,291,684,471,675
2815,新北市汐止區,自強里,4609,4.035799522673031,3.1540195341848234,1.5795053003533568,3.3575342465753426,1652.0,2099.0,857.0,113.0,0.9271227225850808,1.8794746875661936,1104,2484,1713,2503
2816,新北市汐止區,興福里,2845,4.063971880492091,2.896132596685083,1.202194357366771,3.2469750889679716,915.0,1307.0,532.0,70.0,0.909035409035409,1.9139518413597734,650,1482,1054,1480
2817,新北市汐止區,茄苳里,4165,3.767106842737095,3.235445205479452,2.265682656826568,3.5649717514124295,1473.0,1739.0,673.0,82.0,1.006981519507187,1.8396773380388203,907,1955,1379,1938
2818,新北市汐止區,鄉長里,2163,3.8469717984281093,3.024132730015083,1.7355623100303952,3.6044444444444443,768.0,860.0,434.0,67.0,1.005008347245409,1.9060591827148896,444,1013,678,1009
2819,新北市汐止區,金龍里,4704,4.00233843537415,3.032190342897131,1.2267552182163188,3.2530890498508733,1551.0,2051.0,913.0,93.0,0.9343471810089021,1.9019097222222223,993,2252,1583,2242
2820,新北市汐止區,長安里,1527,3.8041912246234446,3.093073593073593,1.5769230769230769,3.488059701492537,460.0,591.0,367.0,64.0,1.0217654171704957,2.02361673414305,354,723,503,701
2821,新北市汐止區,長青里,941,4.492029755579171,3.775933609958506,0.6637168141592921,3.148936170212766,216.0,313.0,314.0,83.0,0.8662900188323918,2.285097192224622,227,521,326,506
