statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
106,新竹縣關西鎮,東山里,218,0,121,470,0,81,368,0,40
106,新竹縣關西鎮,南新里,222,0,127,499,0,90,381,0,37
106,新竹縣關西鎮,東平里,220,0,163,471,0,103,418,0,60
106,新竹縣新埔鎮,內立里,284,0,117,626,0,78,585,0,39
106,新竹縣新埔鎮,寶石里,222,0,90,480,0,58,427,0,32
106,新竹縣新埔鎮,文山里,1188,0,494,2247,0,283,2071,0,211
106,新竹縣新埔鎮,五埔里,532,0,169,1172,0,107,1012,0,62
106,新竹縣新埔鎮,四座里,933,0,292,1851,0,160,1772,0,132
106,新竹縣新埔鎮,旱坑里,487,1,172,1033,1,106,897,0,66
106,新竹縣新埔鎮,田新里,675,0,221,1393,0,118,1274,0,103
106,新竹縣新埔鎮,新埔里,280,0,125,505,0,62,533,0,63
106,新竹縣新埔鎮,新生里,156,0,73,314,0,38,304,0,35
106,新竹縣新埔鎮,新民里,295,0,164,561,0,96,531,0,68
106,新竹縣新埔鎮,上寮里,502,0,147,1055,0,95,957,0,52
106,新竹縣新埔鎮,下寮里,646,0,293,1296,0,179,1160,0,114
106,新竹縣新埔鎮,南平里,251,0,91,586,0,60,485,0,31
106,新竹縣新埔鎮,北平里,165,0,72,361,0,47,305,0,25
106,新竹縣新埔鎮,巨埔里,289,0,103,656,0,79,605,0,24
106,新竹縣新埔鎮,照門里,364,0,164,841,0,119,691,0,45
106,新竹縣新埔鎮,清水里,111,0,75,232,0,58,186,0,17
106,新竹縣新埔鎮,鹿鳴里,173,0,94,408,0,65,345,0,29
106,新竹縣新埔鎮,新北里,146,0,78,343,0,50,280,0,28
106,新竹縣竹東鎮,上坪里,90,0,58,172,0,44,147,0,14
106,新竹縣竹東鎮,瑞峰里,95,0,113,177,0,74,163,0,39
106,新竹縣竹東鎮,軟橋里,101,0,53,216,0,37,158,0,16
106,新竹縣竹東鎮,員崠里,652,1,242,1158,4,133,1164,4,109
106,新竹縣竹東鎮,東寧里,973,0,361,1659,0,195,1840,0,166
106,新竹縣竹東鎮,上?里,2806,0,1073,5047,0,495,5133,0,578
106,新竹縣竹東鎮,大鄉里,1396,0,403,2674,0,202,2642,0,201
106,新竹縣竹東鎮,東華里,192,0,137,372,0,67,346,0,70
106,新竹縣竹東鎮,商華里,869,0,550,1533,0,336,1626,0,214
106,新竹縣竹東鎮,竹東里,395,0,189,725,0,105,673,0,84
106,新竹縣竹東鎮,榮樂里,390,0,220,726,0,119,731,0,101
106,新竹縣竹東鎮,?林里,1174,1,555,2100,2,273,2149,0,282
106,新竹縣竹東鎮,仁愛里,1002,0,400,1853,0,198,1850,0,202
106,新竹縣竹東鎮,五豐里,2429,0,832,4429,0,406,4488,0,426
106,新竹縣竹東鎮,三重里,1903,0,781,3471,0,414,3550,0,367
106,新竹縣竹東鎮,頭重里,1233,1,788,2243,1,431,2064,2,357
106,新竹縣竹東鎮,員山里,487,0,253,975,0,156,908,0,97
106,新竹縣竹東鎮,柯湖里,164,0,106,315,0,75,271,0,31
106,新竹縣竹東鎮,二重里,3215,0,1527,5846,0,855,5745,0,672
106,新竹縣竹東鎮,中山里,496,0,213,928,0,113,943,0,100
106,新竹縣竹東鎮,中正里,548,0,241,1020,0,115,983,0,126
106,新竹縣竹東鎮,南華里,317,0,144,578,0,73,558,0,71
106,新竹縣竹東鎮,榮華里,2127,0,783,3803,0,357,4090,0,426
106,新竹縣竹東鎮,忠孝里,465,0,212,871,0,100,831,0,112
106,新竹縣竹東鎮,陸豐里,151,0,67,340,0,46,320,0,21
106,新竹縣湖口鄉,孝勢村,360,0,203,656,0,91,669,0,112
106,新竹縣湖口鄉,仁勢村,253,0,120,461,0,56,461,0,64
106,新竹縣湖口鄉,愛勢村,1154,0,417,2214,0,206,2244,0,211
106,新竹縣湖口鄉,信勢村,1515,0,717,2811,0,377,2919,0,340
106,新竹縣湖口鄉,中勢村,833,0,295,1681,0,164,1608,0,131
106,新竹縣湖口鄉,德盛村,1387,0,476,2634,0,224,2652,0,252
106,新竹縣湖口鄉,和興村,802,0,287,1623,0,182,1502,0,105
106,新竹縣湖口鄉,長嶺村,910,0,334,1874,0,195,1711,0,139
106,新竹縣湖口鄉,長安村,305,0,103,667,0,69,590,0,34
106,新竹縣湖口鄉,湖口村,801,0,375,1492,0,217,1482,0,158
106,新竹縣湖口鄉,湖鏡村,694,0,232,1342,0,128,1283,0,104
106,新竹縣湖口鄉,湖南村,442,0,181,895,0,98,811,0,83
106,新竹縣湖口鄉,波羅村,653,0,295,1227,0,162,1137,0,133
106,新竹縣湖口鄉,鳳凰村,1501,0,804,2626,0,413,2544,0,391
106,新竹縣湖口鄉,鳳山村,927,1,400,1679,12,214,1650,0,186
106,新竹縣湖口鄉,中興村,1924,0,898,3183,0,464,3281,0,434
106,新竹縣湖口鄉,信義村,992,0,376,1950,0,203,1850,0,173
106,新竹縣湖口鄉,中正村,839,0,325,1653,0,164,1579,0,161
106,新竹縣湖口鄉,東興村,1253,0,420,2293,0,200,2355,0,220
106,新竹縣湖口鄉,勝利村,1245,0,517,2172,0,252,2196,0,265
106,新竹縣橫山鄉,橫山村,930,0,307,1945,0,190,1719,0,117
106,新竹縣橫山鄉,田寮村,208,0,114,471,0,72,376,0,42
106,新竹縣橫山鄉,南昌村,47,0,68,89,0,53,51,0,15
106,新竹縣橫山鄉,豐鄉村,51,0,66,92,0,43,81,0,23
106,新竹縣橫山鄉,豐田村,84,0,58,172,0,31,156,0,27
106,新竹縣橫山鄉,內灣村,250,0,170,483,0,100,411,0,70
106,新竹縣橫山鄉,福興村,123,0,72,243,0,44,181,0,28
106,新竹縣橫山鄉,沙坑村,249,0,133,495,0,89,441,0,44
106,新竹縣橫山鄉,新興村,427,0,185,889,0,105,790,0,80
106,新竹縣橫山鄉,大肚村,423,0,146,903,0,78,806,0,68
106,新竹縣橫山鄉,力行村,231,0,102,434,0,58,415,0,44
106,新竹縣新豐鄉,福興村,296,0,119,557,0,83,520,0,36
106,新竹縣新豐鄉,後湖村,462,0,200,983,0,127,866,0,73
106,新竹縣新豐鄉,青埔村,481,0,207,1028,0,133,849,0,74
106,新竹縣新豐鄉,埔和村,716,0,262,1521,0,170,1391,0,92
106,新竹縣新豐鄉,瑞興村,468,0,185,974,0,117,861,0,68
106,新竹縣新豐鄉,坡頭村,217,0,54,509,0,34,437,0,20
106,新竹縣新豐鄉,中崙村,919,0,297,1825,0,170,1731,0,127
106,新竹縣新豐鄉,重興村,1503,0,625,2892,0,357,2834,0,268
106,新竹縣新豐鄉,新豐村,551,0,209,1180,0,125,1071,0,84
106,新竹縣新豐鄉,員山村,754,0,268,1454,0,156,1446,0,112
106,新竹縣新豐鄉,松林村,1497,0,499,2720,0,251,2803,0,248
106,新竹縣新豐鄉,上坑村,404,0,125,840,0,68,793,0,57
106,新竹縣新豐鄉,鳳坑村,279,0,110,614,0,73,541,0,37
106,新竹縣新豐鄉,忠孝村,1168,0,341,2101,0,173,2186,0,168
106,新竹縣新豐鄉,山崎村,1253,0,448,2357,0,211,2396,0,237
106,新竹縣新豐鄉,松柏村,1865,0,676,3302,0,380,3385,0,296
106,新竹縣新豐鄉,崎頂村,786,0,261,1524,0,136,1459,0,125
106,新竹縣芎林鄉,五龍村,127,0,44,288,0,32,249,0,12
106,新竹縣芎林鄉,華龍村,110,0,49,242,0,31,193,0,18
106,新竹縣芎林鄉,秀湖村,251,0,81,534,0,59,474,0,22
106,新竹縣芎林鄉,永興村,102,0,47,239,0,36,197,0,11
106,新竹縣芎林鄉,石潭村,712,0,243,1504,0,137,1377,0,106
106,新竹縣芎林鄉,新鳳村,417,0,150,883,0,92,824,0,58
106,新竹縣芎林鄉,中坑村,165,0,73,369,0,45,300,0,28
106,新竹縣芎林鄉,水坑村,197,0,97,427,0,61,386,0,36
106,新竹縣芎林鄉,文林村,681,0,268,1345,0,149,1203,0,119
106,新竹縣芎林鄉,芎林村,404,0,175,847,0,102,775,0,73
106,新竹縣芎林鄉,上山村,1168,0,513,2226,0,278,2161,0,235
106,新竹縣芎林鄉,下山村,286,0,141,597,0,98,540,0,43
106,新竹縣寶山鄉,雙溪村,714,0,476,1243,0,272,1231,0,204
106,新竹縣寶山鄉,大崎村,489,0,366,871,0,231,848,0,135
106,新竹縣寶山鄉,三峰村,271,0,197,535,0,136,460,0,61
106,新竹縣寶山鄉,新城村,304,0,135,650,0,96,570,0,39
106,新竹縣寶山鄉,深井村,197,0,101,449,0,70,379,0,31
106,新竹縣寶山鄉,寶斗村,170,0,88,409,0,69,328,0,19
106,新竹縣寶山鄉,山湖村,140,0,98,297,0,60,244,0,38
106,新竹縣寶山鄉,寶山村,200,0,150,380,0,99,342,0,51
106,新竹縣寶山鄉,油田村,135,0,132,284,0,93,212,0,39
106,新竹縣寶山鄉,雙新村,744,0,444,1360,0,237,1271,0,207
106,新竹縣北埔鄉,北埔村,309,0,128,619,0,68,596,0,60
106,新竹縣北埔鄉,南興村,322,0,152,667,0,92,598,0,60
106,新竹縣北埔鄉,埔尾村,706,0,228,1478,0,141,1345,0,87
106,新竹縣北埔鄉,水?村,198,0,135,462,0,93,380,0,42
106,新竹縣北埔鄉,南埔村,95,0,43,232,0,30,169,0,13
106,新竹縣北埔鄉,大林村,185,0,91,400,0,56,357,0,35
106,新竹縣北埔鄉,大湖村,138,0,89,291,0,61,238,0,28
106,新竹縣北埔鄉,南坑村,84,0,63,184,0,45,143,0,18
106,新竹縣北埔鄉,外坪村,74,0,73,137,0,51,92,0,22
106,新竹縣峨眉鄉,峨眉村,221,0,121,446,0,71,390,0,50
106,新竹縣峨眉鄉,中盛村,173,0,90,371,0,66,290,0,24
106,新竹縣峨眉鄉,石井村,148,0,112,292,0,79,254,0,33
106,新竹縣峨眉鄉,富興村,354,0,170,724,0,110,675,0,60
106,新竹縣峨眉鄉,七星村,154,2,126,293,3,86,250,6,40
106,新竹縣峨眉鄉,湖光村,210,0,196,377,0,129,352,0,67
106,新竹縣尖石鄉,義興村,166,0,106,317,0,65,279,0,41
106,新竹縣尖石鄉,嘉樂村,225,0,174,419,0,105,396,0,69
106,新竹縣尖石鄉,新樂村,355,0,148,731,0,82,713,0,66
106,新竹縣尖石鄉,梅花村,171,0,101,374,0,61,327,0,40
106,新竹縣尖石鄉,錦屏村,330,0,151,694,0,98,654,0,53
106,新竹縣尖石鄉,玉峰村,331,0,67,861,0,44,791,0,23
106,新竹縣尖石鄉,秀巒村,432,0,113,1116,0,68,1011,0,45
106,新竹縣五峰鄉,大隘村,370,0,228,704,0,144,652,0,84
106,新竹縣五峰鄉,花園村,198,0,127,368,0,72,336,0,55
106,新竹縣五峰鄉,竹林村,102,0,69,189,0,42,168,0,27
106,新竹縣五峰鄉,桃山村,429,0,233,800,0,148,685,0,85
106,苗栗縣苗栗市,中苗里,358,0,170,595,0,70,599,0,100
106,苗栗縣苗栗市,建功里,1255,1,631,2151,28,275,2271,13,356
106,苗栗縣苗栗市,青苗里,297,0,180,492,0,95,542,0,85
106,苗栗縣苗栗市,玉清里,673,0,282,1222,0,129,1187,0,153
106,苗栗縣苗栗市,玉華里,1086,0,379,2077,0,180,2029,0,199
106,苗栗縣苗栗市,維新里,1086,1,329,2078,1,172,2005,7,157
106,苗栗縣苗栗市,維祥里,999,0,353,1799,0,154,1833,0,199
106,苗栗縣苗栗市,綠苗里,246,0,152,425,0,91,404,0,61
106,苗栗縣苗栗市,高苗里,914,0,413,1663,0,222,1621,0,191
106,苗栗縣苗栗市,玉苗里,260,0,146,469,0,67,460,0,79
106,苗栗縣苗栗市,大同里,145,0,117,240,0,64,259,0,53
106,苗栗縣苗栗市,新苗里,260,0,112,445,0,47,431,0,65
106,苗栗縣苗栗市,勝利里,1153,0,410,2067,0,226,2049,0,184
106,苗栗縣苗栗市,恭敬里,384,0,238,679,0,119,714,0,119
106,苗栗縣苗栗市,上苗里,486,0,287,805,0,160,849,0,127
106,苗栗縣苗栗市,北苗里,1581,0,663,2748,0,293,2801,0,370
106,苗栗縣苗栗市,清華里,935,0,487,1568,0,222,1676,0,265
106,苗栗縣苗栗市,嘉盛里,1021,0,343,1926,0,181,1937,0,162
106,苗栗縣苗栗市,福星里,1282,0,444,2243,0,202,2315,0,242
106,苗栗縣苗栗市,新川里,333,0,185,635,0,119,576,0,66
106,苗栗縣苗栗市,文山里,1127,0,387,2112,0,184,2085,0,203
106,苗栗縣苗栗市,福麗里,1536,0,755,2724,0,384,2785,0,371
106,苗栗縣苗栗市,水源里,716,0,392,1214,0,194,1287,0,198
106,苗栗縣苗栗市,新英里,497,0,198,927,0,114,868,0,84
106,苗栗縣苗栗市,福安里,1045,0,371,1881,0,171,1869,0,200
106,苗栗縣苗栗市,嘉新里,834,0,257,1610,0,137,1574,0,120
106,苗栗縣苗栗市,南勢里,551,0,243,1077,0,137,993,0,106
106,苗栗縣苗栗市,文聖里,1071,0,301,2066,0,148,1934,0,153
106,苗栗縣頭份市,流東里,603,0,190,1321,0,100,1151,0,90
106,苗栗縣頭份市,珊湖里,468,0,209,962,0,115,869,0,94
106,苗栗縣頭份市,斗煥里,883,0,272,1693,0,156,1638,0,116
106,苗栗縣頭份市,新華里,1044,0,273,2156,0,163,2064,0,110
106,苗栗縣頭份市,興隆里,1267,0,532,2408,0,299,2276,0,233
106,苗栗縣頭份市,上埔里,723,0,261,1499,0,140,1381,0,121
106,苗栗縣頭份市,土牛里,253,0,103,524,0,54,469,0,49
106,苗栗縣頭份市,頭份里,1016,0,397,1776,0,176,1888,0,221
106,苗栗縣頭份市,忠孝里,1011,0,355,1837,0,150,1929,0,205
106,苗栗縣頭份市,仁愛里,429,0,270,778,0,146,796,0,124
106,苗栗縣頭份市,信義里,239,0,260,415,0,167,408,0,93
106,苗栗縣頭份市,和平里,309,0,133,558,0,78,563,0,55
106,苗栗縣頭份市,民族里,601,0,337,1001,0,163,1044,0,174
106,苗栗縣頭份市,東庄里,926,0,467,1670,0,258,1717,0,209
106,苗栗縣頭份市,後庄里,1235,0,490,2247,0,262,2245,0,228
106,苗栗縣頭份市,山下里,1157,0,339,2259,0,178,2228,0,161
106,苗栗縣頭份市,蟠桃里,1863,0,908,3216,0,419,3326,0,489
106,苗栗縣頭份市,田寮里,1182,0,563,2102,0,297,2117,0,266
106,苗栗縣頭份市,蘆竹里,372,0,143,752,0,95,694,0,48
106,苗栗縣頭份市,上興里,579,0,314,1073,0,171,1006,0,143
106,苗栗縣頭份市,下興里,739,0,228,1478,0,133,1386,0,95
106,苗栗縣頭份市,尖山里,372,0,113,754,0,66,724,0,47
106,苗栗縣頭份市,尖下里,712,0,222,1501,0,138,1377,0,84
106,苗栗縣頭份市,廣興里,231,0,98,498,0,68,468,0,30
106,苗栗縣頭份市,濫坑里,598,0,183,1243,0,114,1159,0,69
106,苗栗縣頭份市,民權里,592,0,275,1099,0,138,1061,0,137
106,苗栗縣頭份市,民生里,697,0,243,1294,0,117,1269,0,126
106,苗栗縣頭份市,建國里,1115,0,325,2131,0,162,2202,0,163
106,苗栗縣頭份市,成功里,1169,0,305,2142,0,129,2278,0,176
106,苗栗縣頭份市,自強里,639,0,337,1093,0,151,1161,0,186
106,苗栗縣頭份市,合興里,825,0,257,1542,0,126,1489,0,131
106,苗栗縣頭份市,文化里,1093,0,393,1951,0,181,1996,0,212
106,苗栗縣苑裡鎮,苑東里,642,0,227,1224,0,106,1214,0,121
106,苗栗縣苑裡鎮,苑南里,433,0,232,802,0,119,845,0,113
106,苗栗縣苑裡鎮,苑北里,249,0,127,459,0,76,445,0,51
106,苗栗縣苑裡鎮,西平里,414,0,141,846,0,83,854,0,58
106,苗栗縣苑裡鎮,苑港里,324,0,113,718,0,55,644,0,58
106,苗栗縣苑裡鎮,西勢里,559,0,213,1101,0,104,1066,0,109
106,苗栗縣苑裡鎮,海岸里,293,0,120,609,0,65,541,0,55
106,苗栗縣苑裡鎮,房裡里,610,0,223,1286,0,132,1172,0,91
106,苗栗縣苑裡鎮,客庄里,1141,0,443,2194,0,203,2119,0,240
106,苗栗縣苑裡鎮,中正里,598,0,178,1227,0,105,1167,0,73
106,苗栗縣苑裡鎮,苑坑里,251,0,106,503,0,72,452,0,34
106,苗栗縣苑裡鎮,水坡里,169,0,77,346,0,57,334,0,20
106,苗栗縣苑裡鎮,新復里,365,0,123,731,0,75,709,0,48
106,苗栗縣苑裡鎮,山?里,365,0,165,726,0,113,697,0,52
106,苗栗縣苑裡鎮,舊社里,499,0,192,1001,0,113,977,0,79
106,苗栗縣苑裡鎮,福田里,315,0,113,704,0,76,634,0,37
106,苗栗縣苑裡鎮,石鎮里,158,0,45,313,0,26,262,0,19
106,苗栗縣苑裡鎮,蕉埔里,205,0,129,433,0,86,358,0,43
106,苗栗縣苑裡鎮,社苓里,613,0,203,1319,0,123,1225,0,80
106,苗栗縣苑裡鎮,泰田里,423,0,168,924,0,102,795,0,66
106,苗栗縣苑裡鎮,上?里,416,0,158,902,0,113,821,0,45
106,苗栗縣苑裡鎮,玉田里,469,0,173,977,0,119,935,0,54
106,苗栗縣苑裡鎮,南勢里,189,0,94,379,0,67,323,0,27
106,苗栗縣苑裡鎮,山柑里,380,0,138,835,0,72,742,0,66
106,苗栗縣苑裡鎮,田心里,524,0,153,1063,0,78,969,0,75
106,苗栗縣通霄鎮,通東里,295,0,192,531,0,106,566,0,86
106,苗栗縣通霄鎮,通西里,546,0,287,989,0,163,1007,0,124
106,苗栗縣通霄鎮,平元里,523,0,180,1064,0,103,995,0,77
106,苗栗縣通霄鎮,梅南里,406,0,151,847,0,109,808,0,42
106,苗栗縣通霄鎮,圳頭里,174,0,92,393,0,62,328,0,30
106,苗栗縣通霄鎮,通南里,756,0,229,1548,0,114,1414,0,115
106,苗栗縣通霄鎮,城北里,180,0,110,346,0,68,339,0,42
106,苗栗縣通霄鎮,城南里,232,0,171,484,0,111,394,0,60
106,苗栗縣通霄鎮,南和里,211,0,126,404,0,87,347,0,39
106,苗栗縣通霄鎮,福興里,163,0,167,305,0,99,278,0,68
106,苗栗縣通霄鎮,坪頂里,312,0,146,654,0,95,600,0,51
106,苗栗縣通霄鎮,五南里,365,0,137,738,0,80,674,0,57
106,苗栗縣通霄鎮,五北里,370,0,135,806,0,85,733,0,50
106,苗栗縣通霄鎮,內湖里,487,0,174,1058,0,115,953,0,59
106,苗栗縣通霄鎮,楓樹里,123,0,100,216,0,73,196,0,27
106,苗栗縣通霄鎮,烏眉里,246,0,174,455,0,104,438,0,70
106,苗栗縣通霄鎮,福龍里,99,0,108,191,0,72,153,0,36
106,苗栗縣通霄鎮,福源里,208,0,97,440,0,65,397,0,32
106,苗栗縣通霄鎮,通灣里,601,0,210,1260,0,129,1170,0,81
106,苗栗縣通霄鎮,新埔里,288,0,136,650,0,94,570,0,42
106,苗栗縣通霄鎮,內島里,196,0,92,429,0,65,370,0,27
106,苗栗縣通霄鎮,白東里,372,0,155,737,0,95,761,0,60
106,苗栗縣通霄鎮,白西里,189,0,109,391,0,68,332,0,41
106,苗栗縣通霄鎮,平安里,572,0,213,1120,0,110,1121,0,103
106,苗栗縣竹南鎮,竹南里,607,0,327,960,0,147,1064,0,180
106,苗栗縣竹南鎮,照南里,1072,0,473,1959,0,221,2018,0,252
106,苗栗縣竹南鎮,正南里,810,0,521,1430,0,294,1452,0,227
106,苗栗縣竹南鎮,新南里,1396,0,707,2418,0,342,2525,0,365
106,苗栗縣竹南鎮,大厝里,1661,0,673,2981,0,356,3041,0,317
106,苗栗縣竹南鎮,營盤里,1050,0,413,1968,0,199,1947,0,214
106,苗栗縣竹南鎮,聖福里,1144,0,268,2175,0,132,2184,0,136
106,苗栗縣竹南鎮,竹興里,955,0,395,1768,0,218,1716,0,177
106,苗栗縣竹南鎮,龍鳳里,620,0,218,1200,0,113,1167,0,105
106,苗栗縣竹南鎮,山佳里,1468,0,606,2723,0,317,2654,0,289
106,苗栗縣竹南鎮,中港里,303,0,145,617,0,82,562,0,63
106,苗栗縣竹南鎮,中華里,848,0,309,1619,0,145,1535,0,164
106,苗栗縣竹南鎮,中英里,413,0,121,821,0,69,771,0,52
106,苗栗縣竹南鎮,中美里,555,0,173,1151,0,89,1121,0,84
106,苗栗縣竹南鎮,開元里,293,0,191,523,0,92,529,0,99
106,苗栗縣竹南鎮,海口里,1183,0,424,2230,0,233,2190,0,191
106,苗栗縣竹南鎮,港墘里,602,0,170,1219,0,102,1212,0,68
106,苗栗縣竹南鎮,公?里,324,0,114,696,0,57,601,0,57
106,苗栗縣竹南鎮,大埔里,1068,0,674,1996,0,369,1907,0,305
106,苗栗縣竹南鎮,頂埔里,587,0,227,1177,0,120,1125,0,107
106,苗栗縣竹南鎮,崎頂里,1054,0,510,1993,0,281,1836,0,229
106,苗栗縣竹南鎮,公義里,280,0,113,594,0,73,510,0,40
106,苗栗縣竹南鎮,佳興里,1041,0,301,2028,0,137,2012,0,164
106,苗栗縣竹南鎮,天文里,677,0,246,1246,0,119,1316,0,127
106,苗栗縣竹南鎮,龍山里,682,0,225,1289,0,110,1267,0,115
106,苗栗縣後龍鎮,南龍里,400,0,182,814,0,107,772,0,75
106,苗栗縣後龍鎮,中龍里,203,0,104,441,0,58,423,0,46
106,苗栗縣後龍鎮,北龍里,370,0,156,739,0,76,730,0,80
106,苗栗縣後龍鎮,大庄里,1193,0,374,2494,0,209,2381,0,165
106,苗栗縣後龍鎮,溪洲里,610,0,214,1298,0,115,1231,0,99
106,苗栗縣後龍鎮,豐富里,347,0,123,690,0,66,641,0,57
106,苗栗縣後龍鎮,校椅里,270,0,133,530,0,73,516,0,60
106,苗栗縣後龍鎮,埔頂里,758,0,213,1637,0,136,1532,0,77
106,苗栗縣後龍鎮,新民里,353,0,123,758,0,64,762,0,59
106,苗栗縣後龍鎮,復興里,175,0,91,388,0,55,352,0,36
106,苗栗縣後龍鎮,東明里,391,1,178,789,3,128,747,7,50
106,苗栗縣後龍鎮,大山里,388,0,204,814,0,124,757,0,80
106,苗栗縣後龍鎮,灣寶里,337,0,155,713,0,110,582,0,45
106,苗栗縣後龍鎮,海寶里,254,0,143,522,0,96,461,0,47
106,苗栗縣後龍鎮,外埔里,266,0,155,548,0,109,474,0,46
106,苗栗縣後龍鎮,海埔里,248,0,128,502,0,72,440,0,56
106,苗栗縣後龍鎮,秀水里,182,0,80,390,0,45,364,0,35
106,苗栗縣後龍鎮,水尾里,271,0,112,567,0,67,522,0,45
106,苗栗縣後龍鎮,龍津里,162,0,79,326,0,56,300,0,23
106,苗栗縣後龍鎮,龍坑里,335,0,185,681,0,106,584,0,79
106,苗栗縣後龍鎮,福寧里,176,0,109,391,0,79,331,0,30
106,苗栗縣後龍鎮,中和里,289,0,204,509,0,150,484,0,54
106,苗栗縣後龍鎮,南港里,298,0,193,652,0,122,523,0,71
106,苗栗縣卓蘭鎮,中街里,217,0,138,356,0,73,350,0,65
106,苗栗縣卓蘭鎮,新厝里,437,0,225,794,0,133,739,0,92
106,苗栗縣卓蘭鎮,上新里,560,0,288,1087,0,166,1047,0,122
106,苗栗縣卓蘭鎮,豐田里,268,0,129,548,0,79,479,0,50
106,苗栗縣卓蘭鎮,西坪里,196,0,128,387,0,71,368,0,57
106,苗栗縣卓蘭鎮,景山里,249,0,90,515,0,57,520,0,33
106,苗栗縣卓蘭鎮,老庄里,553,0,303,1012,0,164,969,0,139
106,苗栗縣卓蘭鎮,新榮里,304,0,171,570,0,101,547,0,70
106,苗栗縣卓蘭鎮,內灣里,610,0,266,1182,0,158,1075,0,108
106,苗栗縣卓蘭鎮,苗豐里,200,0,97,404,0,57,328,0,40
106,苗栗縣卓蘭鎮,坪林里,440,0,176,958,0,108,888,0,68
106,苗栗縣大湖鄉,大湖村,452,0,264,825,0,144,807,0,120
106,苗栗縣大湖鄉,明湖村,158,0,105,299,0,59,291,0,46
106,苗栗縣大湖鄉,靜湖村,510,0,251,923,0,132,924,0,119
106,苗栗縣大湖鄉,富興村,361,1,257,690,0,147,664,9,110
106,苗栗縣大湖鄉,大南村,145,0,125,280,0,87,232,0,38
106,苗栗縣大湖鄉,大寮村,336,0,185,653,0,111,606,0,74
106,苗栗縣大湖鄉,南湖村,176,0,101,348,0,62,294,0,39
106,苗栗縣大湖鄉,義和村,396,0,209,844,0,114,756,0,95
106,苗栗縣大湖鄉,東興村,202,0,110,430,0,73,340,0,37
106,苗栗縣大湖鄉,武榮村,127,0,76,267,0,52,220,0,24
106,苗栗縣大湖鄉,栗林村,269,0,158,533,0,104,483,0,54
106,苗栗縣大湖鄉,新開村,258,0,182,537,0,117,460,0,65
106,苗栗縣公館鄉,館中村,462,0,200,851,0,102,891,0,98
106,苗栗縣公館鄉,館東村,693,0,248,1355,0,145,1350,0,103
106,苗栗縣公館鄉,館南村,1002,0,259,2013,0,144,1956,0,115
106,苗栗縣公館鄉,大坑村,260,0,129,523,0,84,461,0,45
106,苗栗縣公館鄉,中義村,628,0,186,1319,0,123,1213,0,63
106,苗栗縣公館鄉,玉泉村,681,0,207,1318,0,117,1307,0,90
106,苗栗縣公館鄉,石墻村,380,0,117,900,0,84,796,0,33
106,苗栗縣公館鄉,福基村,276,0,136,569,0,74,531,0,62
106,苗栗縣公館鄉,福星村,546,0,202,1170,0,115,1079,0,87
106,苗栗縣公館鄉,開礦村,72,0,76,122,0,51,121,0,25
106,苗栗縣公館鄉,福德村,92,0,77,176,0,48,139,0,29
106,苗栗縣公館鄉,五谷村,610,0,248,1198,0,131,1184,0,117
106,苗栗縣公館鄉,玉谷村,398,0,168,786,0,81,753,0,87
106,苗栗縣公館鄉,鶴岡村,432,0,168,882,0,97,827,0,71
106,苗栗縣公館鄉,鶴山村,387,0,129,872,0,81,732,0,48
106,苗栗縣公館鄉,仁安村,340,0,119,741,0,82,641,0,37
106,苗栗縣公館鄉,尖山村,389,0,166,812,0,105,723,0,61
106,苗栗縣公館鄉,南河村,56,0,52,108,0,33,97,0,19
106,苗栗縣公館鄉,北河村,88,0,62,176,0,47,132,0,15
106,苗栗縣銅鑼鄉,福興村,282,0,123,541,0,73,551,0,50
106,苗栗縣銅鑼鄉,銅鑼村,1249,0,498,2480,0,274,2333,0,224
106,苗栗縣銅鑼鄉,朝陽村,480,0,213,898,0,133,865,0,80
106,苗栗縣銅鑼鄉,樟樹村,338,0,141,720,0,95,649,0,46
106,苗栗縣銅鑼鄉,九湖村,313,0,117,705,0,78,590,0,39
106,苗栗縣銅鑼鄉,竹森村,282,0,153,591,0,104,517,0,49
106,苗栗縣銅鑼鄉,中平村,863,0,367,1769,0,206,1571,0,161
106,苗栗縣銅鑼鄉,興隆村,158,0,99,306,0,64,264,0,35
106,苗栗縣銅鑼鄉,盛隆村,105,0,102,208,0,74,159,0,28
106,苗栗縣銅鑼鄉,新隆村,132,0,125,258,0,80,225,0,45
106,苗栗縣南庄鄉,東村,327,0,211,608,0,121,489,0,90
106,苗栗縣南庄鄉,西村,164,0,127,314,0,77,289,0,50
106,苗栗縣南庄鄉,南江村,375,0,219,745,0,136,671,0,83
106,苗栗縣南庄鄉,田美村,210,0,174,420,0,103,342,0,71
106,苗栗縣南庄鄉,獅山村,212,0,169,422,0,107,359,0,62
106,苗栗縣南庄鄉,南富村,291,0,198,545,0,124,502,0,74
106,苗栗縣南庄鄉,員林村,276,0,131,562,0,87,500,0,44
106,苗栗縣南庄鄉,蓬萊村,235,0,168,465,0,107,385,0,61
106,苗栗縣南庄鄉,東河村,267,0,179,526,0,125,456,0,54
