鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
三重區,龍門里,517,358035,693,502,319,876,670.99,96.89
三重區,大安里,424,299267,706,524,357,872,632.21,89.57
三重區,光正里,862,977956,1135,741,419,1319,1232.83,108.67
三重區,重新里,436,330307,758,592,358,906,784.14,103.51
三重區,民生里,1199,826441,689,537,333,859,659.2,95.64
三重區,中山里,834,724422,869,547,340,974,1160.48,133.6
三重區,國隆里,782,606784,776,567,335,969,743.61,95.83
三重區,重陽里,1035,775141,749,555,350,937,724.54,96.74
三重區,幸福里,1315,1029907,783,542,334,901,996.4,127.22
三重區,福安里,890,703606,791,558,363,953,784.31,99.21
三重區,信安里,608,470332,774,571,369,976,644.88,83.36
三重區,安慶里,570,368113,646,505,329,764,549.38,85.07
三重區,順德里,566,370959,655,503,336,800,678.62,103.54
三重區,承德里,484,367485,759,555,338,967,714.49,94.1
三重區,瑞德里,589,418198,710,543,343,854,713.62,100.51
三重區,崇德里,1016,737224,726,542,368,904,773.3,106.57
三重區,尚德里,886,619831,700,538,338,893,587.11,83.92
三重區,培德里,1090,1014858,931,569,344,1013,1855.86,199.33
三重區,自強里,523,380669,728,545,323,902,742.19,101.97
三重區,大有里,1799,1347527,749,561,357,938,688.81,91.96
三重區,頂崁里,815,702903,862,564,346,944,2392.64,277.42
三重區,谷王里,293,239119,816,601,387,1013,750.11,91.91
三重區,中興里,1303,1046727,803,546,339,951,1001.47,124.67
三重區,成功里,1941,1935057,997,722,406,1312,1095.1,109.85
三重區,重明里,1024,1108949,1083,680,402,1288,1566.12,144.62
三重區,光田里,1410,1199954,851,614,365,1046,852.92,100.22
三重區,田心里,1191,880407,739,549,358,929,785.27,106.23
三重區,福隆里,1352,1103028,816,586,348,1018,749.55,91.87
三重區,五常里,1130,779057,689,531,354,847,544.52,78.98
三重區,慈生里,604,398789,660,513,333,791,640.22,96.97
三重區,碧華里,2371,2881024,1215,779,435,1464,2271.18,186.91
三重區,永德里,1331,979061,736,548,356,886,662.57,90.07
三重區,永福里,1507,1079377,716,517,343,870,665.26,92.88
三重區,福星里,285,227869,800,558,324,986,870.75,108.91
三重區,錦安里,504,370607,735,551,358,921,641.18,87.2
三重區,光輝里,462,350952,760,507,353,845,794.92,104.64
三重區,同慶里,510,441518,866,587,338,1058,908.75,104.97
三重區,永春里,561,442934,790,577,360,939,745.35,94.4
三重區,中民里,353,234584,665,514,327,822,568.48,85.55
三重區,長福里,455,325546,715,544,337,900,630.34,88.1
三重區,奕壽里,520,390864,752,511,312,958,715.41,95.18
三重區,萬壽里,590,479869,813,588,366,983,832.01,102.3
三重區,中央里,448,327050,730,580,361,916,585.51,80.2
三重區,雙園里,290,251740,868,532,335,911,2575.2,296.66
